Gene,Predicted Label,Probability
SPDYE2B,[1],[0.9955799]
KPNB1,[1],[0.9955687]
TLR4,[1],[0.9955604]
COL9A1,[1],[0.99552155]
TRH,[1],[0.99551326]
ATP6V1D,[1],[0.9955029]
DPYSL4,[1],[0.9954776]
MAEL,[1],[0.9954703]
CRK,[1],[0.9954229]
IFNA14,[1],[0.9953935]
DAPK1,[1],[0.9953833]
RAP1A,[1],[0.995369]
KHDRBS2,[1],[0.99534106]
RHOT1,[1],[0.9953375]
CHCHD10,[1],[0.9953159]
CIAO1,[1],[0.99531543]
IFNGR2,[1],[0.99530786]
FIP1L1,[1],[0.9952508]
TNFRSF12A,[1],[0.99524873]
RFC4,[1],[0.99524033]
HBP1,[1],[0.9952207]
C1S,[1],[0.9951799]
GNA11,[1],[0.99517894]
SERPINB2,[1],[0.9951681]
BOC,[1],[0.9951638]
LMNB2,[1],[0.9951527]
PAPSS1,[1],[0.9951384]
C8A,[1],[0.99513125]
EYA3,[1],[0.9950788]
ENTPD8,[1],[0.99505323]
TNFSF4,[1],[0.99505097]
CDC7,[1],[0.9950506]
NLRC4,[1],[0.9950381]
HMGCR,[1],[0.99495476]
CYP2A7,[1],[0.99495405]
NRF1,[1],[0.99492824]
BIRC3,[1],[0.99490106]
SPTBN5,[1],[0.99486697]
XPA,[1],[0.9947425]
TSR1,[1],[0.9947314]
C1QA,[1],[0.99472743]
SMYD2,[1],[0.99470335]
SLC2A8,[1],[0.9946695]
DBT,[1],[0.99465996]
PKN3,[1],[0.99463356]
PDE6B,[1],[0.99463165]
TNKS,[1],[0.9946213]
CBX4,[1],[0.99456173]
GRM6,[1],[0.9945557]
SPDYE1,[1],[0.99455476]
DHCR24,[1],[0.99454725]
ITGB1,[1],[0.9943645]
POLR2A,[1],[0.99433833]
BCL3,[1],[0.9942966]
CETP,[1],[0.99421954]
HS6ST1,[1],[0.9942]
OPCML,[1],[0.994191]
AHCYL2,[1],[0.99418324]
TUBA4A,[1],[0.9941612]
GPIHBP1,[1],[0.99416107]
CHAD,[1],[0.99415284]
CCNB2,[1],[0.99411535]
SDC3,[1],[0.99404585]
INTS6,[1],[0.9940414]
SEC24D,[1],[0.99402547]
CAPZA1,[1],[0.9939932]
SEC13,[1],[0.99394906]
MRPL36,[1],[0.99394435]
CASC3,[1],[0.99394375]
KRT23,[1],[0.99391705]
NOS2,[1],[0.99390477]
ZNF516,[1],[0.9938804]
TREM2,[1],[0.9938194]
MYL9,[1],[0.99373066]
COL17A1,[1],[0.9937226]
ACTR1A,[1],[0.9936674]
LBR,[1],[0.99362576]
PRKAR1A,[1],[0.99361926]
IL23A,[1],[0.99359787]
BAZ1B,[1],[0.99356866]
P4HA3,[1],[0.9935369]
RGS1,[1],[0.9934563]
COL18A1,[1],[0.99345076]
TEK,[1],[0.993443]
PRKAB1,[1],[0.9934161]
CTSG,[1],[0.9934155]
CACNG5,[1],[0.99337643]
REV1,[1],[0.99336034]
MRPS16,[1],[0.9933494]
MSH3,[1],[0.9933489]
MRPS25,[1],[0.993339]
UGT2B11,[1],[0.99332714]
PRKAG1,[1],[0.9933236]
COL6A6,[1],[0.9933137]
HNF4G,[1],[0.9932656]
MAP3K7,[1],[0.9931443]
DPY30,[1],[0.99314123]
PLCL2,[1],[0.99312866]
ACAA1,[1],[0.9930824]
OR51E1,[1],[0.9929069]
CHST13,[1],[0.99288565]
GRP,[1],[0.99286896]
CREB3L4,[1],[0.9928229]
SV2C,[1],[0.9927442]
OTC,[1],[0.9927249]
COL19A1,[1],[0.99268883]
CALM3,[1],[0.99266136]
RPS6KA4,[1],[0.9926156]
PHKA1,[1],[0.99250436]
CRP,[1],[0.99246985]
GPC2,[1],[0.99239725]
ARAF,[1],[0.99238425]
RAG1,[1],[0.992353]
LIN9,[1],[0.9923179]
RAB5A,[1],[0.9922666]
JMY,[1],[0.9921909]
SNAI2,[1],[0.99216884]
ACSL3,[1],[0.99215865]
PPP2R5C,[1],[0.9921406]
ERLIN2,[1],[0.9921096]
DDX6,[1],[0.99204046]
TDRD9,[1],[0.9920358]
SRGAP1,[1],[0.99202794]
SYT5,[1],[0.9920032]
GTF2H2,[1],[0.99198395]
DNAJC3,[1],[0.9919733]
MORF4L1,[1],[0.9919361]
AURKA,[1],[0.9918555]
ACTG2,[1],[0.9918234]
DGKI,[1],[0.99180084]
POLR2H,[1],[0.9917739]
ATXN1,[1],[0.991736]
WDR48,[1],[0.9917024]
PSMD7,[1],[0.9916795]
SH2D1A,[1],[0.9916433]
PCBP1,[1],[0.99161774]
RAD51B,[1],[0.9915969]
IFT88,[1],[0.99154824]
TMEM132A,[1],[0.9915432]
CCL7,[1],[0.9915383]
LDHAL6A,[1],[0.9914937]
RTN4,[1],[0.9914927]
LDLR,[1],[0.9914226]
FREM1,[1],[0.99140465]
KAT7,[1],[0.9913728]
RHBDF2,[1],[0.9912077]
CAPN11,[1],[0.9911773]
PIAS4,[1],[0.991159]
DCP2,[1],[0.9911055]
SERPINF2,[1],[0.9911026]
NUP133,[1],[0.99103945]
PRKAR2A,[1],[0.99103105]
MRPS10,[1],[0.99102086]
SFI1,[1],[0.99099964]
PYDC2,[1],[0.9908941]
DOK1,[1],[0.9908648]
CCNK,[1],[0.9907363]
TXNRD1,[1],[0.990598]
GFRA1,[1],[0.99054563]
RPP14,[1],[0.9905441]
ADCY5,[1],[0.9904785]
GTF2IRD1,[1],[0.990303]
UPF3B,[1],[0.99024993]
REN,[1],[0.99022734]
FZD3,[1],[0.9901901]
B3GNT7,[1],[0.9901647]
CSNK1G1,[1],[0.9901426]
MCFD2,[1],[0.9900393]
STX1B,[1],[0.9900249]
CD40LG,[1],[0.9900248]
GNRHR,[1],[0.9899872]
PF4V1,[1],[0.9899837]
GDI1,[1],[0.9899691]
EXOSC9,[1],[0.98991674]
PCDHAC2,[1],[0.9899074]
HM13,[1],[0.9898621]
STX6,[1],[0.9898045]
CEP76,[1],[0.98966914]
CDH2,[1],[0.9896507]
ARFGEF2,[1],[0.9896242]
CTSB,[1],[0.9896164]
JAK1,[1],[0.9895998]
PPP2R5D,[1],[0.9895539]
PIK3R4,[1],[0.98953176]
GALR1,[1],[0.98946244]
TERT,[1],[0.98942274]
ELAVL1,[1],[0.98937196]
IGF2,[1],[0.98937154]
UNC5C,[1],[0.98932207]
EXOSC1,[1],[0.9892866]
TUBB,[1],[0.9892452]
SIK1,[1],[0.9891935]
FRZB,[1],[0.9891355]
IL7,[1],[0.988929]
ADRM1,[1],[0.9887961]
DKK1,[1],[0.98866165]
ST6GALNAC4,[1],[0.98861456]
PSMB6,[1],[0.9885317]
ATP6V1A,[1],[0.9884948]
CCNE1,[1],[0.98847544]
RNF128,[1],[0.9883973]
PTGDR,[1],[0.9882763]
TLR1,[1],[0.98822415]
PTPRF,[1],[0.9882023]
GPC4,[1],[0.988149]
RAG2,[1],[0.9881093]
POLR2B,[1],[0.9880056]
NEDD4,[1],[0.987938]
NLGN4Y,[1],[0.9878407]
FZD5,[1],[0.9877374]
CCL28,[1],[0.9876864]
ADCY9,[1],[0.9875842]
CACNA1A,[1],[0.987518]
ACSBG2,[1],[0.9874445]
FEN1,[1],[0.9873954]
EDC4,[1],[0.9872317]
SGMS1,[1],[0.98722446]
RRAGC,[1],[0.9872127]
G6PC2,[1],[0.98717916]
UBXN7,[1],[0.9871317]
CYP24A1,[1],[0.98712975]
SPDYE2,[1],[0.9870396]
GNL3,[1],[0.9869201]
TPX2,[1],[0.9868101]
DGKB,[1],[0.9867512]
CSF1R,[1],[0.9867115]
EIF3C,[1],[0.98658466]
KLK8,[1],[0.98644537]
MEFV,[1],[0.98641276]
F12,[1],[0.98634744]
SFRP1,[1],[0.986326]
PREPL,[1],[0.9863062]
EIF3D,[1],[0.98626816]
CACNG6,[1],[0.9862401]
EDEM1,[1],[0.9862257]
HSP90AA1,[1],[0.9861757]
CHRNA2,[1],[0.9860647]
SAMHD1,[1],[0.98602575]
INTS1,[1],[0.985957]
MFGE8,[1],[0.9858401]
CHM,[1],[0.9858072]
CAPN1,[1],[0.98570526]
NLN,[1],[0.98568743]
POLD2,[1],[0.9855601]
EIF3L,[1],[0.9855011]
IDO2,[1],[0.98531646]
CDK8,[1],[0.98526603]
WNT2B,[1],[0.9852027]
DCTN5,[1],[0.9849377]
BCAR1,[1],[0.98492223]
NDST1,[1],[0.9849187]
CSNK1G2,[1],[0.984838]
PCDH7,[1],[0.9848103]
ESRRB,[1],[0.9846244]
AP1M1,[1],[0.9845106]
MINK1,[1],[0.98450446]
RRAS,[1],[0.98430806]
KPNA3,[1],[0.98428506]
UBE2N,[1],[0.9841628]
MRPS34,[1],[0.9841627]
PKM,[1],[0.9840289]
IL4R,[1],[0.98402035]
GAPVD1,[1],[0.98391896]
SCARB2,[1],[0.9837034]
PDE6C,[1],[0.9836737]
GNG5,[1],[0.98346704]
ANKLE2,[1],[0.98340595]
KALRN,[1],[0.98328376]
CLDN3,[1],[0.9832298]
CXCL12,[1],[0.9828834]
IL2RA,[1],[0.9826462]
ECE2,[1],[0.98262286]
B3GALNT2,[1],[0.98256314]
AJUBA,[1],[0.9825026]
MRPS33,[1],[0.9823252]
SORBS1,[1],[0.9822311]
SIPA1,[1],[0.9822305]
A2M,[1],[0.9821577]
CEP89,[1],[0.9821237]
NAB1,[1],[0.9818839]
LYPD8,[1],[0.9817184]
FFAR4,[1],[0.9816819]
F2R,[1],[0.981628]
WDR77,[1],[0.9816257]
LFNG,[1],[0.98157173]
RAD51AP1,[1],[0.9815306]
CXCL6,[1],[0.98145765]
CCDC22,[1],[0.981398]
TRPC3,[1],[0.9813355]
GMIP,[1],[0.9812997]
SMG7,[1],[0.9810982]
IL3,[1],[0.98068905]
EFNB2,[1],[0.9804484]
P3H1,[1],[0.98041725]
GNA12,[1],[0.98037565]
DCTN4,[1],[0.98024553]
TGIF1,[1],[0.9802296]
HAUS8,[1],[0.98016924]
ACOT11,[1],[0.98005533]
VCP,[1],[0.9800252]
DENND4A,[1],[0.9800166]
PHC2,[1],[0.97976625]
APEX1,[1],[0.97937876]
TBC1D4,[1],[0.9792261]
DLST,[1],[0.9791534]
HCRTR2,[1],[0.979079]
ARTN,[1],[0.9790258]
TSC22D3,[1],[0.9789756]
KAT5,[1],[0.9789378]
CAMK1D,[1],[0.9789108]
EIF4A3,[1],[0.97881603]
CASP2,[1],[0.97856814]
BCKDHB,[1],[0.97845215]
COL2A1,[1],[0.97843015]
SPOCK3,[1],[0.97807527]
TAB1,[1],[0.97763705]
ZFYVE28,[1],[0.97752017]
ACOT7,[1],[0.9774441]
ASF1A,[1],[0.9774277]
ACACB,[1],[0.9767834]
B4GALT5,[1],[0.9765544]
TNFSF18,[1],[0.97650254]
EIF5A2,[1],[0.976284]
CEBPA,[1],[0.97615576]
CDC45,[1],[0.975691]
SATB1,[1],[0.97563577]
PRKG2,[1],[0.9753584]
NR5A1,[1],[0.9752177]
ARHGEF12,[1],[0.97501343]
NOD1,[1],[0.9748618]
CBL,[1],[0.97407734]
GFAP,[1],[0.97396266]
SIRT4,[1],[0.9735025]
CHEK1,[1],[0.9733987]
GNRH2,[1],[0.9733793]
HIPK3,[1],[0.97312367]
CITED2,[1],[0.97287005]
PRMT6,[1],[0.9726193]
RDH11,[1],[0.9725437]
SCIN,[1],[0.9722188]
CHRM5,[1],[0.97218394]
IL15,[1],[0.9720896]
ZFPM1,[1],[0.9719578]
ITSN1,[1],[0.9715749]
NONO,[1],[0.97139513]
EGR1,[1],[0.97134584]
SCTR,[1],[0.9712125]
RAC3,[1],[0.9711574]
DDIT3,[1],[0.97068024]
LDLRAP1,[1],[0.9704833]
CAB39L,[1],[0.97017014]
EVPL,[1],[0.9701341]
NUP107,[1],[0.97005785]
NLRP12,[1],[0.96988195]
TRADD,[1],[0.96986324]
PMAIP1,[1],[0.96975887]
ISCU,[1],[0.9696739]
KISS1R,[1],[0.9696689]
RBP1,[1],[0.96961325]
GAD1,[1],[0.9693852]
SLC22A17,[1],[0.9690694]
PGK2,[1],[0.9690373]
MRPS12,[1],[0.96899635]
MRPS17,[1],[0.96898526]
APBB2,[1],[0.96891326]
EPHB6,[1],[0.9687026]
RAD9B,[1],[0.96869534]
WFS1,[1],[0.9685883]
GRM2,[1],[0.968561]
GGT1,[1],[0.9685242]
RDX,[1],[0.9683994]
PRL,[1],[0.9676099]
MRPS23,[1],[0.96760064]
S100A8,[1],[0.96753836]
CTF1,[1],[0.96752757]
UBTF,[1],[0.9674797]
UTS2B,[1],[0.9673944]
MYH2,[1],[0.96728164]
BAMBI,[1],[0.9667477]
IFIH1,[1],[0.9666581]
HLA-G,[1],[0.96636647]
EIF3E,[1],[0.9662455]
ACOT12,[1],[0.9661022]
HS3ST6,[1],[0.9659972]
MYOCD,[1],[0.96525806]
PLET1,[1],[0.9646448]
CSE1L,[1],[0.9645837]
MFN2,[1],[0.9637604]
GTF2F1,[1],[0.9637277]
PCM1,[1],[0.9631738]
PPARD,[1],[0.96299833]
DCN,[1],[0.9628118]
MED24,[1],[0.9623913]
ST3GAL6,[1],[0.96227807]
L1CAM,[1],[0.9622098]
CEP78,[1],[0.9621103]
SAP18,[1],[0.96203905]
MRPS30,[1],[0.9616872]
PTPN22,[1],[0.96139944]
PTCH1,[1],[0.9609038]
B4GALT6,[1],[0.9607037]
IPO8,[1],[0.9606598]
POLR2L,[1],[0.9602542]
TCF7L1,[1],[0.96017706]
ITGAD,[1],[0.9592183]
FOXA2,[1],[0.959218]
YWHAB,[1],[0.95902896]
PKN1,[1],[0.95884466]
VGF,[1],[0.95851576]
COL26A1,[1],[0.9584608]
CTDNEP1,[1],[0.9581455]
HPGDS,[1],[0.9580512]
RASGRP4,[1],[0.9577568]
CBR1,[1],[0.9576567]
MAP3K3,[1],[0.9565112]
YWHAG,[1],[0.95638895]
SYMPK,[1],[0.95587164]
ORMDL1,[1],[0.9557468]
GALNT13,[1],[0.95562446]
SQSTM1,[1],[0.9555544]
SEMA4B,[1],[0.9553367]
GRIN2C,[1],[0.95525575]
TNN,[1],[0.95509785]
RAI1,[1],[0.9548319]
CACNA2D2,[1],[0.9545085]
EDA,[1],[0.9544028]
AP1G1,[1],[0.95410657]
APP,[1],[0.95398515]
NPBWR1,[1],[0.9539293]
WEE2,[1],[0.9533701]
GABARAPL1,[1],[0.9532747]
MRPL37,[1],[0.952943]
LATS2,[1],[0.95270765]
TNFSF11,[1],[0.95206356]
PCNA,[1],[0.95198673]
TUBB3,[1],[0.9513998]
CD36,[1],[0.95118034]
LPIN1,[1],[0.9506514]
PSMB1,[1],[0.94958204]
MYBPC3,[1],[0.94940346]
CTSH,[1],[0.9493691]
SAA1,[1],[0.9492657]
DCUN1D1,[1],[0.9488303]
CBX2,[1],[0.9487846]
COX8A,[1],[0.9484066]
POLI,[1],[0.9482161]
TXN2,[1],[0.94789284]
DZIP1,[1],[0.94777066]
HMGB2,[1],[0.94710696]
MUSK,[1],[0.9469214]
LGR4,[1],[0.9468158]
IVL,[1],[0.94675213]
DDX41,[1],[0.94671714]
ADH1A,[1],[0.94585925]
UBE2B,[1],[0.9457056]
ME1,[1],[0.94539607]
UTS2,[1],[0.9451847]
PTBP1,[1],[0.9451507]
PLA1A,[1],[0.9448896]
RFC5,[1],[0.9442697]
MRPS26,[1],[0.94412404]
SYNJ2,[1],[0.94409585]
UBE3A,[1],[0.943926]
ASIC3,[1],[0.94378084]
RRAGB,[1],[0.9437255]
JUNB,[1],[0.9437135]
BCAN,[1],[0.9435289]
IPCEF1,[1],[0.9424655]
CCKAR,[1],[0.942369]
FAU,[1],[0.9417517]
DVL2,[1],[0.9414529]
VPS37B,[1],[0.94143516]
CSNK1E,[1],[0.94138235]
ETFDH,[1],[0.9395031]
VAMP4,[1],[0.9392031]
CALU,[1],[0.9379954]
CHML,[1],[0.936953]
GUCY1A2,[1],[0.93648833]
SERPINH1,[1],[0.9350882]
SOD3,[1],[0.9345294]
SMURF1,[1],[0.9339659]
KLF5,[1],[0.93392015]
XCL2,[1],[0.93376243]
STARD13,[1],[0.9327775]
H1-4,[1],[0.93173957]
IFNG,[1],[0.9314396]
PDPN,[1],[0.9313117]
MAVS,[1],[0.93093634]
MKNK2,[1],[0.9307627]
NAT8,[1],[0.9305907]
MUC12,[1],[0.9304327]
VPS72,[1],[0.93010604]
CPLX1,[1],[0.92993695]
CHAF1A,[1],[0.9293901]
MCM2,[1],[0.92841774]
RRM2,[1],[0.92806894]
PIK3R2,[1],[0.9280296]
SLC2A5,[1],[0.927202]
COL21A1,[1],[0.9269764]
OTOA,[1],[0.9267677]
TPST2,[1],[0.9266706]
NEDD4L,[1],[0.92574257]
PKIA,[1],[0.92528665]
RELB,[1],[0.9252011]
TUBA1B,[1],[0.92477715]
DOCK8,[1],[0.923308]
HDAC6,[1],[0.92299515]
NOD2,[1],[0.9220502]
RTP1,[1],[0.92199576]
MRAS,[1],[0.9210533]
AMHR2,[1],[0.9207978]
GDF9,[1],[0.9207374]
BBS10,[1],[0.92070806]
CNOT2,[1],[0.9205152]
RLIM,[1],[0.9202743]
SSRP1,[1],[0.9195944]
CPB2,[1],[0.9195691]
NLGN1,[1],[0.9190146]
ALOX15,[1],[0.9189096]
IL1RAP,[1],[0.91877824]
CCNT2,[1],[0.91739166]
CUL7,[1],[0.9171076]
PSMB2,[1],[0.9167566]
PPP2R2C,[1],[0.91667664]
TLE4,[1],[0.9157657]
COX20,[1],[0.9154654]
TAF15,[1],[0.9152063]
USP4,[1],[0.91432756]
EIF3F,[1],[0.9129658]
PPP1R15A,[1],[0.9117292]
SLC38A9,[1],[0.91042733]
GRK6,[1],[0.90916234]
POLR3K,[1],[0.9091058]
CCL24,[1],[0.9090417]
MRPL27,[1],[0.9076259]
MBD3,[1],[0.9075935]
BUB1B,[1],[0.9075779]
CAPZB,[1],[0.9071772]
INTS8,[1],[0.9066162]
AIFM1,[1],[0.90559244]
CHRNA5,[1],[0.9047712]
DKK2,[1],[0.9033544]
SYNGAP1,[1],[0.90332973]
SPRR2B,[1],[0.90271956]
PPP1R12C,[1],[0.9009666]
DIS3,[1],[0.9008374]
MAP2K5,[1],[0.9005707]
PYDC1,[1],[0.90025204]
HEXA,[1],[0.90017474]
NAMPT,[1],[0.8997641]
MND1,[1],[0.8995639]
MPL,[1],[0.8995238]
TGM2,[1],[0.8977465]
LIN54,[1],[0.8972709]
RNF216,[1],[0.89650595]
BRCC3,[1],[0.8964695]
ACVR1,[1],[0.89645076]
ATP1A3,[1],[0.89589566]
AGL,[1],[0.89525527]
HK2,[1],[0.89519566]
HNRNPU,[1],[0.89486486]
PROK2,[1],[0.89391476]
RASGRP2,[1],[0.8935909]
ANGPT1,[1],[0.891338]
VPS37D,[1],[0.8908187]
GDF11,[1],[0.8908185]
GH1,[1],[0.88938177]
ORC6,[1],[0.88814384]
B4GALT7,[1],[0.8867107]
ELAC2,[1],[0.8865132]
HDAC1,[1],[0.8852334]
CDK5R1,[1],[0.8850423]
PPP6C,[1],[0.884731]
CCL21,[1],[0.8843222]
COL8A2,[1],[0.8842127]
KIF24,[1],[0.88368195]
SEMA3E,[1],[0.88320065]
NCBP1,[1],[0.8830688]
GCK,[1],[0.8824402]
SPRR3,[1],[0.8814547]
ST6GAL1,[1],[0.88001597]
HAUS2,[1],[0.8779662]
FEM1A,[1],[0.8779346]
ADAMTS7,[1],[0.8769409]
MAP3K14,[1],[0.87469506]
BCL2L11,[1],[0.87432283]
KCNJ6,[1],[0.8730692]
PRSS41,[1],[0.87235796]
APOB,[1],[0.8722299]
MRPL35,[1],[0.8710113]
ACD,[1],[0.8703464]
HLA-DQB1,[1],[0.8698721]
FANCE,[1],[0.8683493]
PFKFB2,[1],[0.8680903]
FBXL20,[1],[0.86781]
DGKA,[1],[0.86741245]
SRSF2,[1],[0.86648506]
HLCS,[1],[0.866402]
RPA4,[1],[0.8655572]
GCSH,[1],[0.8649918]
LYPD2,[1],[0.86346596]
TRIOBP,[1],[0.862909]
ATP6V1G2,[1],[0.8621062]
ZNF3,[1],[0.8615784]
PTPRE,[1],[0.8615613]
DNAH14,[1],[0.86153007]
SPDYC,[1],[0.86150134]
NR2E1,[1],[0.859841]
TADA2B,[1],[0.8594255]
PLXNA3,[1],[0.8593984]
CD47,[1],[0.85876507]
NFRKB,[1],[0.85671324]
COG5,[1],[0.8560915]
GFRA2,[1],[0.8555764]
CNGA1,[1],[0.8542384]
GTF2B,[1],[0.8532786]
CARD14,[1],[0.85169774]
OPRK1,[1],[0.8497242]
COL4A6,[1],[0.84877586]
GTF2F2,[1],[0.8481438]
CFL1,[1],[0.847813]
HNRNPH1,[1],[0.84687275]
PDE3B,[1],[0.846448]
PSMD14,[1],[0.8463562]
ADH4,[1],[0.8463055]
EIF3J,[1],[0.8460839]
KCNJ8,[1],[0.8459299]
CHST12,[1],[0.84586453]
MRPS22,[1],[0.8443018]
SFTPB,[1],[0.84405166]
TNFRSF10D,[1],[0.8425504]
FTSJ3,[1],[0.8425036]
SST,[1],[0.8421265]
TNNT2,[1],[0.84168524]
DUSP1,[1],[0.84155494]
SPPL2A,[1],[0.84074366]
ARHGAP11A,[1],[0.8389911]
AMBRA1,[1],[0.83847576]
BNIP3L,[1],[0.8344803]
NTM,[1],[0.83426327]
FZR1,[1],[0.8341875]
ENG,[1],[0.833875]
SPRR1B,[1],[0.83353806]
ATF7IP,[1],[0.8334887]
CLDN2,[1],[0.83276504]
RAB10,[1],[0.8326469]
ARSI,[1],[0.83245116]
SLC1A1,[1],[0.8305117]
STRAP,[1],[0.83004916]
MRPS28,[1],[0.8287109]
CAMSAP3,[1],[0.8266814]
WASF2,[1],[0.82638603]
CAPN10,[1],[0.82633543]
NCKAP1,[1],[0.825915]
PDX1,[1],[0.8253739]
TIPIN,[1],[0.82487667]
FGF20,[1],[0.8247967]
DNAL4,[1],[0.8247684]
CAT,[1],[0.8235611]
TFAP2A,[1],[0.8189435]
CCNG2,[1],[0.81870174]
CACNG4,[1],[0.8179794]
EXOSC4,[1],[0.8171174]
BTG2,[1],[0.8153091]
SENP5,[1],[0.81437397]
BAX,[1],[0.8143095]
INO80E,[1],[0.81396866]
VIPR2,[1],[0.81385005]
FGR,[1],[0.8129903]
SNAPC5,[1],[0.8110392]
TMEM67,[1],[0.81024516]
ARAP3,[1],[0.80877846]
DGKD,[1],[0.8057767]
GIPC1,[1],[0.8050156]
SNAPC2,[1],[0.80416644]
ADH1B,[1],[0.8036398]
RFC2,[1],[0.8027307]
POLR2F,[1],[0.80258626]
FREM2,[1],[0.80168384]
FZD10,[1],[0.8014108]
CCT3,[1],[0.7990626]
C2,[1],[0.7989273]
PLIN2,[1],[0.79738194]
RAD51D,[1],[0.79698575]
CHRNB2,[1],[0.79628336]
STK36,[1],[0.7957022]
ITGAX,[1],[0.7948959]
RCHY1,[1],[0.7945938]
KRT16,[1],[0.7933255]
PFKFB3,[1],[0.79329413]
INTS5,[1],[0.79319423]
DDX58,[1],[0.7921386]
MRPL9,[1],[0.79178184]
VAMP3,[1],[0.7910899]
GALNT7,[1],[0.7908665]
XCR1,[1],[0.78845674]
RGS4,[1],[0.788228]
IFNA21,[1],[0.7875372]
HBB,[1],[0.78706574]
TOP2A,[1],[0.78663564]
AKR1C4,[1],[0.78369975]
CPEB2,[1],[0.7823619]
PRKD1,[1],[0.78062975]
FBXL5,[1],[0.7800834]
LCE3D,[1],[0.77985394]
CCT5,[1],[0.779522]
UQCRC1,[1],[0.7787156]
SLCO3A1,[1],[0.7774686]
PAN2,[1],[0.7763818]
RAB1A,[1],[0.7754213]
GFRA3,[1],[0.7751535]
OSM,[1],[0.7728595]
KDM1A,[1],[0.7712168]
UQCRH,[1],[0.7702608]
SPRR2A,[1],[0.76779526]
ACKR3,[1],[0.76768714]
IL36B,[1],[0.76486975]
SAP30,[1],[0.7648298]
C5AR1,[1],[0.76334333]
INCENP,[1],[0.7615646]
NR2C2,[1],[0.7602638]
MRPS14,[1],[0.75847656]
CUL3,[1],[0.7578011]
ASAP2,[1],[0.7558017]
KPNA1,[1],[0.75579345]
EIF4EBP1,[1],[0.75444597]
KRT10,[1],[0.7539332]
PDE10A,[1],[0.7518862]
SPRR2D,[1],[0.75159425]
CEBPZ,[1],[0.7512255]
GNA14,[1],[0.75088733]
CD79B,[1],[0.74620456]
EEF1G,[1],[0.74550813]
IFNA2,[1],[0.7444592]
EPN2,[1],[0.74365246]
SNX2,[1],[0.7397512]
FBLN5,[1],[0.7395251]
PROCR,[1],[0.73915756]
TEAD2,[1],[0.73640686]
PPIB,[1],[0.73629016]
USP33,[1],[0.7348136]
MRPL52,[1],[0.73475444]
DUSP9,[1],[0.73287207]
PAG1,[1],[0.7322837]
MFAP2,[1],[0.7318454]
RHO,[1],[0.73055553]
RAB8A,[1],[0.72883356]
EEF2,[1],[0.72661126]
CEP57,[1],[0.72660184]
SNW1,[1],[0.7256432]
TECTB,[1],[0.72292954]
MCHR2,[1],[0.7229179]
NR2C2AP,[1],[0.7223659]
SUPT4H1,[1],[0.7207178]
NELFB,[1],[0.71967995]
CLDN20,[1],[0.7183508]
IL12A,[1],[0.7164476]
WDR5B,[1],[0.7163814]
DCLRE1C,[1],[0.7157054]
CLTA,[1],[0.71566975]
CNEP1R1,[1],[0.711914]
SPRR2F,[1],[0.7108968]
DES,[1],[0.7092044]
NFYC,[1],[0.70349073]
NMUR1,[1],[0.7005813]
KCNQ3,[1],[0.700033]
SSU72,[1],[0.6994411]
NR4A2,[1],[0.6956134]
YBX1,[1],[0.69466615]
LEFTY2,[1],[0.69465256]
MRPL15,[1],[0.6944447]
STX16,[1],[0.69425744]
MUC20,[1],[0.69402665]
HAUS5,[1],[0.6931645]
TICAM1,[1],[0.6914361]
SAT2,[1],[0.690967]
CORIN,[1],[0.68886197]
RGMB,[1],[0.68741643]
PTPN2,[1],[0.68314195]
SMARCE1,[1],[0.6828374]
PRSS2,[1],[0.67916757]
SLC7A5,[1],[0.67908084]
NDUFA9,[1],[0.6787867]
POLB,[1],[0.6781062]
SOX2,[1],[0.6779502]
MX2,[1],[0.6760954]
GLDC,[1],[0.67570955]
CACNA1S,[1],[0.67428595]
POLH,[1],[0.6742689]
MYLK4,[1],[0.6715654]
FBF1,[1],[0.6712739]
ARF4,[1],[0.6710124]
ATF1,[1],[0.6707442]
SEMA4C,[1],[0.67019224]
HUS1,[1],[0.66849667]
CRTC2,[1],[0.66823596]
CDT1,[1],[0.66781664]
BAIAP2,[1],[0.6676676]
LY6G6D,[1],[0.6665761]
CDK5RAP2,[1],[0.66600746]
LY6K,[1],[0.66492623]
COLEC10,[1],[0.66464275]
POM121C,[1],[0.66287035]
B3GLCT,[1],[0.6620448]
PTGER2,[1],[0.66151667]
MASP2,[1],[0.6600032]
INTS7,[1],[0.6592191]
KLRC3,[1],[0.6591463]
PINK1,[1],[0.6568988]
RIPK2,[1],[0.6568749]
GCKR,[1],[0.65550935]
MUC15,[1],[0.6547898]
EFNA5,[1],[0.64825755]
ELL3,[1],[0.64725417]
CTU2,[1],[0.6469727]
HSD17B2,[1],[0.6441944]
PRDX1,[1],[0.6440869]
MRPL20,[1],[0.6432441]
SH2B1,[1],[0.64052486]
COL1A1,[1],[0.63809717]
NPS,[1],[0.63493544]
UBE2D1,[1],[0.63132]
GAS6,[1],[0.6300202]
CBX6,[1],[0.6283046]
CLIP3,[1],[0.624848]
DDB2,[1],[0.62442666]
MRPL51,[1],[0.62373793]
GALNT14,[1],[0.62210685]
GDF1,[1],[0.61965847]
NUP88,[1],[0.61650866]
OGDH,[1],[0.61311066]
PTPRO,[1],[0.6125138]
STAM2,[1],[0.61237556]
MED6,[1],[0.61215925]
HPS4,[1],[0.61202306]
PPP2R5E,[1],[0.6109616]
SPON1,[1],[0.60954267]
