Gene,Predicted Label,Probability
LRP5,[1],[0.69908214]
FANCL,[1],[0.69846827]
FER,[1],[0.6982293]
COL18A1,[1],[0.69796526]
AMBRA1,[1],[0.69753534]
SLCO3A1,[1],[0.6975268]
CYP11B2,[1],[0.69710064]
INS,[1],[0.69701]
PIAS2,[1],[0.69693595]
PSENEN,[1],[0.6959977]
CD14,[1],[0.69593585]
ZBED1,[1],[0.695563]
ARHGAP21,[1],[0.695157]
RBP1,[1],[0.6950829]
B3GAT3,[1],[0.69502425]
CD4,[1],[0.6949187]
INHBA,[1],[0.69491667]
INHBC,[1],[0.6949077]
INHBE,[1],[0.6948052]
BRCA2,[1],[0.6947458]
SLC2A2,[1],[0.6946191]
COPRS,[1],[0.6936747]
LRRC7,[1],[0.69365984]
BECN1,[1],[0.6935409]
EXT2,[1],[0.69333196]
TGFB2,[1],[0.6932106]
GREM2,[1],[0.69302845]
NBL1,[1],[0.69299924]
NOG,[1],[0.6929738]
GREM1,[1],[0.69297224]
GLCE,[1],[0.6925371]
ROBO2,[1],[0.69250095]
EXT1,[1],[0.69236356]
TANK,[1],[0.69221705]
HSF1,[1],[0.6921359]
IFNA8,[1],[0.6920698]
B4GALT7,[1],[0.69185364]
PSEN2,[1],[0.6915489]
DLG5,[1],[0.6914829]
MAP2K7,[1],[0.6914171]
OGT,[1],[0.6913403]
C6,[1],[0.69131154]
FLNA,[1],[0.69080776]
SUMO3,[1],[0.6898196]
NECTIN1,[1],[0.68973035]
CPN2,[1],[0.68945676]
SUPT16H,[1],[0.68895054]
ARHGEF17,[1],[0.6889423]
PPP3R2,[1],[0.68889624]
BMPR1A,[1],[0.688637]
CSF2,[1],[0.68808496]
CRTC1,[1],[0.6875925]
LEFTY2,[1],[0.68746185]
LEFTY1,[1],[0.6873392]
GTF2H2,[1],[0.68712515]
B3GALT6,[1],[0.68685305]
AXIN1,[1],[0.68667275]
CALB1,[1],[0.6865286]
IL6R,[1],[0.6863882]
B3GAT2,[1],[0.6858407]
ACACB,[1],[0.68557686]
CFB,[1],[0.68550605]
FAF1,[1],[0.68502563]
PLEKHG5,[1],[0.6839768]
CCNC,[1],[0.6836756]
HLA-E,[1],[0.6835468]
STRADB,[1],[0.68314415]
STRADA,[1],[0.68313086]
PGAM4,[1],[0.6825858]
PRSS2,[1],[0.68234515]
PARP1,[1],[0.68233263]
DYNC2H1,[1],[0.6821064]
PIN1,[1],[0.6818059]
PGAM2,[1],[0.68155605]
GTF2F1,[1],[0.6813585]
CPN1,[1],[0.681161]
ATP6V0A1,[1],[0.68110967]
NPHP4,[1],[0.681025]
PGAM1,[1],[0.6807299]
PLEKHG6,[1],[0.6799813]
CPB2,[1],[0.6797731]
OTUD7A,[1],[0.67972195]
IRAK2,[1],[0.6796337]
MAP4K1,[1],[0.67952305]
EIF3B,[1],[0.6791508]
KHSRP,[1],[0.6788952]
SLC9A1,[1],[0.6784097]
YWHAB,[1],[0.67831665]
CSH2,[1],[0.6780677]
CSH1,[1],[0.6780677]
CTF1,[1],[0.6780677]
BGLAP,[1],[0.67805874]
CALM3,[1],[0.677937]
CTTN,[1],[0.6777034]
LTA,[1],[0.6774028]
CNR1,[1],[0.6762671]
EIF3L,[1],[0.67611337]
DDX6,[1],[0.6761066]
CHRD,[1],[0.67523515]
B3GAT1,[1],[0.67482257]
FBXO25,[1],[0.6746742]
SETD7,[1],[0.67463714]
MLC1,[1],[0.6743508]
TNFRSF8,[1],[0.6742785]
CNOT1,[1],[0.6731835]
LIMD1,[1],[0.6731444]
USP34,[1],[0.6729484]
HES4,[1],[0.6727439]
HES2,[1],[0.67273605]
HES3,[1],[0.67273235]
PECAM1,[1],[0.6726476]
BMPR1B,[1],[0.67237484]
BMPR2,[1],[0.67235106]
STK3,[1],[0.67213726]
DRD4,[1],[0.6705791]
DRD3,[1],[0.67033595]
SMARCE1,[1],[0.6699911]
IL18,[1],[0.6692771]
ESRRB,[1],[0.66918576]
C3,[1],[0.6691329]
GPC6,[1],[0.6690654]
GPC4,[1],[0.6690626]
GPC2,[1],[0.66906023]
BCHE,[1],[0.6687885]
EIF3J,[1],[0.6687723]
OSBP,[1],[0.66814893]
GTF2H3,[1],[0.66779435]
MYH7,[1],[0.6676487]
EIF3K,[1],[0.6675392]
EIF4EBP1,[1],[0.66749007]
THEM4,[1],[0.66741806]
PRELP,[1],[0.66575205]
KERA,[1],[0.66575205]
OMD,[1],[0.66575205]
OGN,[1],[0.66575205]
TELO2,[1],[0.66514766]
ULK2,[1],[0.6647659]
EIF3I,[1],[0.66469276]
EIF3M,[1],[0.6645851]
ZBTB17,[1],[0.6644779]
EIF3G,[1],[0.6643898]
CALML4,[1],[0.66396123]
CALML3,[1],[0.6639574]
CALML5,[1],[0.6639418]
ZDHHC21,[1],[0.6638742]
BLM,[1],[0.663823]
EIF3F,[1],[0.6635134]
GTF2F2,[1],[0.6633295]
CLEC6A,[1],[0.66315526]
GPC5,[1],[0.66184956]
GCGR,[1],[0.66059995]
PINK1,[1],[0.66059816]
MYOF,[1],[0.6605741]
RBM4,[1],[0.66036695]
CEP135,[1],[0.6601479]
KLRD1,[1],[0.6596573]
NFKBIL1,[1],[0.6596463]
KLRC2,[1],[0.65960246]
SEL1L,[1],[0.6595563]
BIRC3,[1],[0.6594095]
KLK1,[1],[0.6593136]
KLK2,[1],[0.6592898]
TRIM59,[1],[0.65873474]
EIF3H,[1],[0.65864074]
TIMP3,[1],[0.6586055]
ATP2A2,[1],[0.6584163]
MPG,[1],[0.65829664]
MEFV,[1],[0.6580474]
MAP3K8,[1],[0.658026]
EIF3C,[1],[0.6577807]
STRC,[1],[0.65735155]
AVPR1B,[1],[0.6572579]
SPEN,[1],[0.6560197]
REC8,[1],[0.65596586]
SH3BP4,[1],[0.6554981]
CUL4B,[1],[0.65543234]
CUL4A,[1],[0.6554323]
DDB1,[1],[0.6554323]
EIF3D,[1],[0.6544615]
ZDHHC7,[1],[0.6543443]
DHX9,[1],[0.6539117]
SOX17,[1],[0.6538719]
TERT,[1],[0.65378314]
MSN,[1],[0.653308]
RDX,[1],[0.6532839]
MC4R,[1],[0.652365]
HLA-A,[1],[0.65189004]
MC5R,[1],[0.6518545]
MC3R,[1],[0.6517531]
BANF1,[1],[0.651414]
CEP63,[1],[0.651328]
HTRA2,[1],[0.6496025]
PRKAR2B,[1],[0.64949244]
GTF2H4,[1],[0.64938325]
IL6ST,[1],[0.6492122]
CHKA,[1],[0.6491246]
FASN,[1],[0.6486671]
EIF2AK4,[1],[0.6486175]
SRD5A2,[1],[0.648497]
SOD3,[1],[0.6483598]
DDIT3,[1],[0.64823335]
RHOBTB2,[1],[0.6478374]
RHOD,[1],[0.64749426]
KSR2,[1],[0.64748025]
XPO1,[1],[0.64718]
CHST11,[1],[0.6462976]
AASDHPPT,[1],[0.6457384]
POU4F2,[1],[0.64554477]
PDK2,[1],[0.6451371]
PTEN,[1],[0.64497334]
ATXN2L,[1],[0.64493495]
CD55,[1],[0.6448431]
ACLY,[1],[0.64409715]
WWOX,[1],[0.6440773]
INCENP,[1],[0.6440399]
SUZ12,[1],[0.64401025]
OPTC,[1],[0.6439163]
HAUS3,[1],[0.6438889]
MMP11,[1],[0.6438389]
EDNRA,[1],[0.64376813]
RNF128,[1],[0.64286745]
NEDD4,[1],[0.6426555]
ADRA1B,[1],[0.6425888]
CACNB4,[1],[0.6419337]
CDH5,[1],[0.6419299]
FOXA3,[1],[0.6417444]
STAP1,[1],[0.6417436]
RAB33B,[1],[0.6414903]
SLC1A5,[1],[0.6401764]
ARHGEF9,[1],[0.63988394]
BRWD1,[1],[0.6398476]
LPAR2,[1],[0.63971305]
IGBP1,[1],[0.63953716]
SGK2,[1],[0.63913786]
SGK3,[1],[0.6390068]
APOA1,[1],[0.6389639]
AKT1,[1],[0.63876724]
AKT3,[1],[0.63874495]
NKX2-5,[1],[0.6384932]
FCER2,[1],[0.63824856]
MRAP,[1],[0.6379677]
RANBP10,[1],[0.6377958]
LBP,[1],[0.63688624]
HNF4A,[1],[0.6367019]
CEP192,[1],[0.6366483]
CC2D2A,[1],[0.63656116]
CD8A,[1],[0.63598436]
STK39,[1],[0.6356622]
PHB2,[1],[0.63539845]
KIF20A,[1],[0.6346225]
NAB1,[1],[0.6345519]
KIF23,[1],[0.63422793]
PIF1,[1],[0.6341305]
CD8B,[1],[0.6339635]
XRCC4,[1],[0.6333677]
CCNG2,[1],[0.6332394]
DMC1,[1],[0.6332233]
BIRC2,[1],[0.6331402]
STN1,[1],[0.63308555]
NPY1R,[1],[0.63245827]
SUCNR1,[1],[0.6324552]
HCAR1,[1],[0.63243085]
HCAR2,[1],[0.63240534]
HCAR3,[1],[0.6324029]
GTF2H5,[1],[0.6318649]
PELI2,[1],[0.63105655]
SIRT2,[1],[0.63063055]
RPA4,[1],[0.63021076]
STUB1,[1],[0.6297903]
DENND4A,[1],[0.6295078]
TRIM4,[1],[0.6294752]
RNF135,[1],[0.62944657]
MYO7A,[1],[0.6287866]
PPIA,[1],[0.627275]
ANTXR1,[1],[0.6272507]
IL26,[1],[0.6264193]
ANGPT4,[1],[0.6260936]
LHB,[1],[0.6260814]
RORA,[1],[0.6258548]
ZNF521,[1],[0.62530035]
LPAR1,[1],[0.6252364]
HGS,[1],[0.6251774]
TJP1,[1],[0.6249692]
KIF5B,[1],[0.6249625]
DDX21,[1],[0.62424946]
MIB1,[1],[0.62399274]
CLIP3,[1],[0.6227198]
DIABLO,[1],[0.62200874]
SORT1,[1],[0.62174636]
PHKB,[1],[0.62118506]
EZR,[1],[0.6207546]
TBC1D7,[1],[0.62075424]
CANX,[1],[0.62063664]
RAB21,[1],[0.62061197]
ENTPD3,[1],[0.62034637]
NOD2,[1],[0.62019145]
ENTPD1,[1],[0.62007684]
ENTPD8,[1],[0.62000966]
PRSS1,[1],[0.6199537]
CD58,[1],[0.6198955]
WIPF3,[1],[0.6191023]
WIPF1,[1],[0.6190297]
ANGPT1,[1],[0.6189904]
WIPF2,[1],[0.6189025]
CFI,[1],[0.6184975]
MEF2B,[1],[0.618184]
SCNN1G,[1],[0.6180844]
SCNN1B,[1],[0.61805105]
MLEC,[1],[0.6178311]
SCNN1A,[1],[0.61782056]
ADAM9,[1],[0.6176267]
PDIA3,[1],[0.6173392]
ANAPC11,[1],[0.61719936]
TAF1,[1],[0.6166993]
VAPB,[1],[0.61598736]
MARCKSL1,[1],[0.61571467]
TNFSF15,[1],[0.6156152]
PTH2R,[1],[0.61550653]
TNNT2,[1],[0.615081]
ANTXR2,[1],[0.6150346]
PIAS4,[1],[0.61502945]
PLK4,[1],[0.6143615]
IFNAR1,[1],[0.6134177]
EIF2AK2,[1],[0.6132672]
DNAJC3,[1],[0.61294746]
CTSS,[1],[0.6127487]
XRN1,[1],[0.61236185]
PRDX2,[1],[0.6119926]
CENPA,[1],[0.61188775]
PARD6A,[1],[0.6117061]
WASL,[1],[0.61167884]
BRD8,[1],[0.6115376]
C5AR1,[1],[0.61143]
ZNF274,[1],[0.6113918]
TLE4,[1],[0.6112687]
TLE3,[1],[0.61125124]
TLE2,[1],[0.6112189]
CIITA,[1],[0.6110848]
EPC1,[1],[0.61079973]
EXOC4,[1],[0.6105021]
EXOC3,[1],[0.6104994]
CRADD,[1],[0.6104687]
ARFGEF2,[1],[0.6104505]
PTPRF,[1],[0.6102605]
TNNI3,[1],[0.6101192]
RAB31,[1],[0.6100758]
SLC34A2,[1],[0.60990494]
CDCA8,[1],[0.6097731]
ZNRF3,[1],[0.60972905]
MEF2D,[1],[0.6093085]
CEACAM6,[1],[0.60825324]
UBA3,[1],[0.6081887]
CCDC8,[1],[0.6081427]
CCL5,[1],[0.6080954]
PLEC,[1],[0.60803336]
PPP1CA,[1],[0.6080248]
ANAPC13,[1],[0.6077835]
ANAPC15,[1],[0.60771406]
CEP72,[1],[0.6075515]
BARD1,[1],[0.6073284]
CCAR2,[1],[0.60709584]
SKI,[1],[0.60704565]
PRDX1,[1],[0.6066431]
DCAF1,[1],[0.606344]
FOXH1,[1],[0.6056322]
CNOT2,[1],[0.6056288]
IRF7,[1],[0.60557824]
CUL7,[1],[0.60455954]
MPIG6B,[1],[0.6045275]
AQP2,[1],[0.6043296]
ZFYVE28,[1],[0.60324365]
PLK3,[1],[0.6029809]
BCL2L1,[1],[0.60269785]
WFS1,[1],[0.6023521]
ANAPC10,[1],[0.6023174]
HSPA4,[1],[0.6021709]
MAD2L2,[1],[0.6018601]
TRIM25,[1],[0.6011695]
AURKA,[1],[0.60075897]
PCSK6,[1],[0.6007415]
KLRK1,[1],[0.600716]
C2CD3,[1],[0.6005908]
GJA1,[1],[0.6000409]
SOD1,[1],[0.5996284]
AKR1C2,[1],[0.5994264]
CTSV,[1],[0.59908605]
SFN,[1],[0.59905785]
ADAM15,[1],[0.59889203]
SMPD2,[1],[0.598764]
KLF2,[1],[0.59868413]
NPR2,[1],[0.5986293]
CTSH,[1],[0.59854203]
MYOD1,[1],[0.59844595]
PRKCSH,[1],[0.59835875]
SOST,[1],[0.5981803]
CTC1,[1],[0.59817487]
CTSO,[1],[0.5981047]
RAD23B,[1],[0.5980651]
DNAL4,[1],[0.5980047]
SP3,[1],[0.5979605]
CTSW,[1],[0.597929]
ESRRA,[1],[0.59788424]
SLN,[1],[0.5977513]
CTSF,[1],[0.5977394]
RACGAP1,[1],[0.59668285]
SMPD3,[1],[0.59667325]
NFATC4,[1],[0.59663117]
CCNB1,[1],[0.59657335]
PLTP,[1],[0.5952181]
STING1,[1],[0.59514743]
MUC20,[1],[0.59423375]
ATRX,[1],[0.5939603]
KDM3B,[1],[0.59383506]
ACTC1,[1],[0.59334236]
UCN,[1],[0.5930193]
MRAS,[1],[0.59266955]
CCNB2,[1],[0.5925701]
CDC14A,[1],[0.5924802]
CDC14B,[1],[0.5924802]
DRD2,[1],[0.5922713]
KLF4,[1],[0.59111834]
TAF9,[1],[0.5908032]
SMAD5,[1],[0.5897857]
CHEK1,[1],[0.58972186]
SFPQ,[1],[0.589163]
CUL5,[1],[0.58914673]
NCF4,[1],[0.5889836]
WASF3,[1],[0.5885335]
CD247,[1],[0.5881186]
ANAPC16,[1],[0.5873515]
KHDRBS2,[1],[0.58719236]
PTPRO,[1],[0.58707887]
SIK3,[1],[0.58707327]
PNPLA2,[1],[0.5870363]
MYO1C,[1],[0.5869975]
GANAB,[1],[0.58663803]
MAD1L1,[1],[0.58600813]
LATS2,[1],[0.5857339]
ATP1A2,[1],[0.585404]
ULK1,[1],[0.5848752]
CNOT6,[1],[0.58457136]
PYCARD,[1],[0.5845467]
DDB2,[1],[0.5843354]
BAZ2A,[1],[0.5842549]
HSP90B1,[1],[0.58408225]
FEN1,[1],[0.58387417]
NCSTN,[1],[0.5838475]
IL10RA,[1],[0.5834798]
MAPK12,[1],[0.5834065]
RPS19BP1,[1],[0.583275]
MBTPS1,[1],[0.5827398]
CFLAR,[1],[0.5826847]
SELE,[1],[0.58266234]
GALNT13,[1],[0.5826611]
CHRNA4,[1],[0.5823807]
EHMT2,[1],[0.5821561]
EHMT1,[1],[0.5821561]
SLC2A5,[1],[0.58214194]
HIP1,[1],[0.58202875]
HSPA8,[1],[0.58182794]
IRF2,[1],[0.58139324]
GRAP,[1],[0.58121383]
PARD6B,[1],[0.5812086]
PARD6G,[1],[0.5809098]
PAX6,[1],[0.58090377]
CCL2,[1],[0.58088994]
ZFP36L1,[1],[0.58062774]
FYB1,[1],[0.5804194]
NRIP1,[1],[0.5799531]
RHOH,[1],[0.5798489]
NPM1,[1],[0.5797311]
NEURL1,[1],[0.5793024]
GAB3,[1],[0.57919365]
BAD,[1],[0.5790111]
FRS3,[1],[0.57894146]
MTCP1,[1],[0.5786965]
WASF1,[1],[0.57865447]
PHLPP2,[1],[0.57856196]
PHLPP1,[1],[0.57844675]
TCL1B,[1],[0.57823145]
YY1,[1],[0.5780413]
STX4,[1],[0.57748485]
LGR4,[1],[0.5774834]
LY86,[1],[0.57741535]
ADORA1,[1],[0.5773888]
MAPK11,[1],[0.5769604]
ADRA1A,[1],[0.5767094]
TCL1A,[1],[0.57632047]
MC1R,[1],[0.57627636]
TAF9B,[1],[0.57625157]
TAF4,[1],[0.5762514]
TAF10,[1],[0.5762514]
TAF4B,[1],[0.57625127]
TAF12,[1],[0.5762507]
TAF3,[1],[0.5762506]
TAF1L,[1],[0.5762502]
TAF2,[1],[0.5762502]
TAF7,[1],[0.5762501]
TAF15,[1],[0.5762495]
IL7R,[1],[0.57624024]
MAD2L1,[1],[0.5757672]
PPP2CA,[1],[0.5757018]
NF1,[1],[0.57534987]
CAP1,[1],[0.5742003]
CTSC,[1],[0.5729393]
RAPGEF3,[1],[0.5726506]
MLKL,[1],[0.572271]
WDR12,[1],[0.5720602]
XRCC6,[1],[0.57185835]
CARD16,[1],[0.5718581]
ANKRD28,[1],[0.5718104]
XRCC5,[1],[0.57162625]
BUB1,[1],[0.5714192]
IL1RN,[1],[0.57123613]
ZFYVE9,[1],[0.57115227]
HAUS5,[1],[0.57085377]
DOCK4,[1],[0.5706335]
TRIP10,[1],[0.5701558]
GNAO1,[1],[0.5698138]
CD40,[1],[0.5697119]
PELP1,[1],[0.5687655]
PRDM4,[1],[0.5686057]
FANCI,[1],[0.5685323]
IL18RAP,[1],[0.56784326]
IL18R1,[1],[0.56783265]
ALOX15,[1],[0.56732506]
SIRT3,[1],[0.56727767]
ECE2,[1],[0.5668784]
SFTPA1,[1],[0.56642675]
BCL2A1,[1],[0.56640726]
FOSL2,[1],[0.5661225]
DLG3,[1],[0.5655442]
NSUN2,[1],[0.5652898]
IFNAR2,[1],[0.5652165]
RAD9B,[1],[0.5645213]
DNAJA2,[1],[0.56446046]
ACSS2,[1],[0.564307]
TSC2,[1],[0.5638071]
AHCYL2,[1],[0.56292105]
POT1,[1],[0.5618764]
MAP3K11,[1],[0.56160563]
ANAPC2,[1],[0.5615168]
TRIP6,[1],[0.5611067]
ACSS1,[1],[0.56107306]
SREBF2,[1],[0.5608801]
CR1L,[1],[0.56071275]
IDH2,[1],[0.5600532]
EBNA1BP2,[1],[0.5596976]
RHO,[1],[0.55964273]
PTGER3,[1],[0.5596267]
CHRNA5,[1],[0.5593583]
CHRNB1,[1],[0.5593465]
CHRNA1,[1],[0.55921584]
PRMT1,[1],[0.5590259]
CHRND,[1],[0.5589852]
CHRNA9,[1],[0.5588368]
SHARPIN,[1],[0.5586588]
CHRNA10,[1],[0.5586279]
CHRNE,[1],[0.55857503]
CHRNG,[1],[0.5585253]
RBX1,[1],[0.5583589]
CHRNB3,[1],[0.55833185]
PTPRE,[1],[0.55800754]
HRK,[1],[0.55740565]
XRCC1,[1],[0.55716854]
SOCS4,[1],[0.5571676]
P4HA2,[1],[0.5562237]
P4HA1,[1],[0.55605185]
BCL9L,[1],[0.5558279]
P4HA3,[1],[0.5554631]
AIFM1,[1],[0.5547111]
TRAF3,[1],[0.55427045]
CHRNA2,[1],[0.55407006]
ROR2,[1],[0.5537927]
WASF2,[1],[0.5532273]
RB1CC1,[1],[0.55312407]
MYO5A,[1],[0.5521397]
SAR1B,[1],[0.5521195]
PLA2G6,[1],[0.5519145]
TAX1BP1,[1],[0.5516037]
AHI1,[1],[0.5515968]
SH3GLB1,[1],[0.55151635]
SUPT20H,[1],[0.5512664]
KHDRBS3,[1],[0.5510423]
SFRP1,[1],[0.5501352]
MATK,[1],[0.55012584]
GOLGB1,[1],[0.5500157]
SFRP5,[1],[0.5499577]
SFRP2,[1],[0.549908]
SFRP4,[1],[0.54981285]
RNF31,[1],[0.5497853]
RNF43,[1],[0.5497723]
SBF2,[1],[0.54967135]
SCUBE3,[1],[0.54962164]
GCM2,[1],[0.549426]
GZMA,[1],[0.5484968]
CILP,[1],[0.5481548]
TGOLN2,[1],[0.5480402]
HIPK2,[1],[0.54739964]
MAP4K5,[1],[0.5469881]
MLXIPL,[1],[0.54695517]
SOCS2,[1],[0.54657]
AGRN,[1],[0.5463869]
AVP,[1],[0.5462834]
CD19,[1],[0.54621714]
NUMB,[1],[0.5461599]
CASP8AP2,[1],[0.5454934]
NSF,[1],[0.54546696]
OBSL1,[1],[0.545348]
MAPK7,[1],[0.545225]
ATXN2,[1],[0.54518837]
RHEB,[1],[0.5450633]
RANGAP1,[1],[0.5446757]
WEE1,[1],[0.5446341]
CBY1,[1],[0.5443446]
SIK2,[1],[0.5442573]
F11R,[1],[0.54370695]
IFT57,[1],[0.5432332]
THBD,[1],[0.54309434]
PTK6,[1],[0.54268533]
L1CAM,[1],[0.5425841]
CTSZ,[1],[0.5425558]
JUND,[1],[0.54246175]
EIF4E,[1],[0.5420925]
FBN1,[1],[0.5419929]
PTBP1,[1],[0.5415885]
AMH,[1],[0.54157996]
IL10RB,[1],[0.5413013]
PRF1,[1],[0.54110765]
MBD1,[1],[0.54101366]
IL17RA,[1],[0.5409934]
PTGER4,[1],[0.5407466]
SIN3B,[1],[0.54064584]
ANAPC4,[1],[0.54031533]
MKRN1,[1],[0.5394339]
DAG1,[1],[0.5393829]
SRD5A1,[1],[0.53929925]
FBP1,[1],[0.53917843]
PARP2,[1],[0.5391334]
SRMS,[1],[0.538919]
PARP3,[1],[0.5388387]
PARP4,[1],[0.53872114]
HAUS7,[1],[0.5386333]
CHEK2,[1],[0.5385873]
POLB,[1],[0.538295]
FOXA2,[1],[0.5381485]
AKT1S1,[1],[0.53784597]
ESPL1,[1],[0.5375113]
TAF6,[1],[0.53734916]
TAF5,[1],[0.5373488]
TAF11,[1],[0.5373483]
TAF13,[1],[0.5373476]
CPEB4,[1],[0.53712046]
CPEB3,[1],[0.5370981]
ITCH,[1],[0.53704506]
UBE2E1,[1],[0.5369902]
PRTN3,[1],[0.5368231]
BPI,[1],[0.5367064]
STK4,[1],[0.53655356]
OR52R1,[1],[0.5364389]
OR2A7,[1],[0.5364334]
OR5AR1,[1],[0.53642386]
OR1F1,[1],[0.5364117]
OR8A1,[1],[0.5364108]
OR4E2,[1],[0.53641057]
OR2C1,[1],[0.53641015]
OR6A2,[1],[0.5364099]
OR8B12,[1],[0.53640956]
OR11A1,[1],[0.5364083]
OR6B1,[1],[0.5364023]
OR7A5,[1],[0.5364]
OR5J2,[1],[0.5363991]
OR2L13,[1],[0.53639716]
OR2M7,[1],[0.536397]
OR2B3,[1],[0.536397]
OR8J1,[1],[0.536397]
OR7C2,[1],[0.536397]
OR9Q2,[1],[0.536397]
OR8K1,[1],[0.536397]
OR56A1,[1],[0.5363969]
OR6K6,[1],[0.5363969]
OR5T1,[1],[0.5363969]
OR5D18,[1],[0.5363969]
OR52I2,[1],[0.5363969]
OR51M1,[1],[0.5363969]
OR5B21,[1],[0.5363969]
OR11H4,[1],[0.53637594]
OR7A10,[1],[0.5363383]
OR7D4,[1],[0.53633654]
CPEB2,[1],[0.53629696]
RUNX3,[1],[0.53609705]
S1PR4,[1],[0.5360369]
IFNGR1,[1],[0.53591573]
HNF4G,[1],[0.53561455]
CPEB1,[1],[0.5353659]
ADRB2,[1],[0.53483814]
STRAP,[1],[0.5345522]
ATP1B2,[1],[0.53313226]
NOS1,[1],[0.5330027]
ATP7A,[1],[0.5328677]
MBTPS2,[1],[0.5326033]
CASP10,[1],[0.53209955]
EIF2AK1,[1],[0.5311979]
IL3RA,[1],[0.5309354]
DAB1,[1],[0.5303409]
RIN1,[1],[0.529829]
MSX2,[1],[0.52929485]
ALS2,[1],[0.5292088]
SPHK2,[1],[0.5290038]
GBE1,[1],[0.5288514]
CSF3,[1],[0.5285357]
SPOCK3,[1],[0.52780855]
TNFRSF11A,[1],[0.52729183]
EXOC7,[1],[0.5272609]
BICD1,[1],[0.52649105]
ELF3,[1],[0.5262035]
TGIF1,[1],[0.5258254]
SYNJ1,[1],[0.5256237]
CAMKK2,[1],[0.525481]
CAMKK1,[1],[0.5254233]
OS9,[1],[0.52495474]
SCTR,[1],[0.5247681]
CEP57,[1],[0.52465886]
RCAN1,[1],[0.5244271]
CBLB,[1],[0.52410376]
TXNRD1,[1],[0.5234226]
RXFP1,[1],[0.52339983]
PRKDC,[1],[0.5232146]
COX7B,[1],[0.5231978]
COX5A,[1],[0.5231978]
COX6C,[1],[0.5231978]
COX5B,[1],[0.5231978]
COX4I1,[1],[0.5231978]
COX7C,[1],[0.5231978]
COX8A,[1],[0.5231978]
COX6A1,[1],[0.5231978]
COX7A2L,[1],[0.5231978]
COX6B1,[1],[0.5231978]
ANAPC5,[1],[0.5228625]
RXFP2,[1],[0.52263945]
WNK4,[1],[0.52245677]
WNK1,[1],[0.5224452]
WNK3,[1],[0.5224379]
WNK2,[1],[0.52236354]
SMARCA5,[1],[0.52235353]
ATR,[1],[0.5217007]
HIVEP3,[1],[0.5215812]
ANKLE2,[1],[0.5214867]
PIK3R4,[1],[0.52112913]
IL5RA,[1],[0.5206303]
EVC2,[1],[0.520387]
IQGAP1,[1],[0.5202002]
FLNC,[1],[0.52013296]
RAMP3,[1],[0.51996326]
RAMP2,[1],[0.5199277]
RAMP1,[1],[0.5199275]
GPSM3,[1],[0.51971924]
PKM,[1],[0.5197175]
EPB41L1,[1],[0.5196618]
HSPA5,[1],[0.5192934]
IFNGR2,[1],[0.51928556]
TOLLIP,[1],[0.51839775]
KPNB1,[1],[0.5182085]
LMNA,[1],[0.51805013]
MAPK13,[1],[0.5176012]
BLNK,[1],[0.51750547]
CTNNA3,[1],[0.5173136]
PTPN4,[1],[0.51727825]
IL11RA,[1],[0.5171593]
SLC9A3,[1],[0.51697606]
IRF5,[1],[0.5169558]
DFFA,[1],[0.516836]
PTH1R,[1],[0.5167434]
SAP30,[1],[0.5163847]
DENND1A,[1],[0.5161581]
SRA1,[1],[0.5161087]
CD9,[1],[0.5156059]
BAX,[1],[0.51557416]
RNF7,[1],[0.5155558]
YME1L1,[1],[0.51546305]
MORC2,[1],[0.51531327]
PCSK2,[1],[0.51501083]
FOXA1,[1],[0.51465046]
UBE2V2,[1],[0.5135186]
ATG9A,[1],[0.51345515]
TADA2B,[1],[0.51327527]
NLRP4,[1],[0.5130123]
PCSK5,[1],[0.51290965]
BCAN,[1],[0.5128259]
EIF3E,[1],[0.5122586]
MEP1B,[1],[0.512224]
FMN1,[1],[0.5122148]
EXOC8,[1],[0.511942]
MAP3K5,[1],[0.5117705]
NKX3-2,[1],[0.5117042]
NR5A2,[1],[0.511578]
ACTN4,[1],[0.5112775]
AKAP9,[1],[0.511206]
CCL7,[1],[0.5111512]
TP73,[1],[0.5110313]
ACSL5,[1],[0.51081306]
SND1,[1],[0.5107414]
ATOX1,[1],[0.51070446]
FAM131B,[1],[0.5106795]
AGK,[1],[0.51066107]
KIAA1549,[1],[0.5106448]
PAPSS1,[1],[0.51046854]
TRIM24,[1],[0.5104565]
ACTN1,[1],[0.5103669]
ARHGAP10,[1],[0.51029927]
SMG1,[1],[0.51025975]
TNIK,[1],[0.5100174]
NRK,[1],[0.5099403]
MAP4K2,[1],[0.5099391]
MAP4K3,[1],[0.5099098]
GPSM1,[1],[0.5087123]
CACNA1G,[1],[0.5086196]
ANAPC7,[1],[0.5081987]
HUS1,[1],[0.5081813]
IL1R2,[1],[0.50803614]
MEF2A,[1],[0.5077959]
DENND5A,[1],[0.5076617]
XPC,[1],[0.5075026]
CMTM2,[1],[0.5072363]
DNAJA4,[1],[0.5072342]
MARK3,[1],[0.50712806]
NQO1,[1],[0.50702983]
EPM2A,[1],[0.50702435]
RUVBL2,[1],[0.50702184]
PLIN1,[1],[0.50696]
HIKESHI,[1],[0.5067815]
APPBP2,[1],[0.5062114]
RALA,[1],[0.506094]
IL13RA2,[1],[0.50600535]
IL13RA1,[1],[0.5059986]
FCGR3A,[1],[0.505568]
SCNN1D,[1],[0.5050081]
NR0B2,[1],[0.50489426]
