Gene,Predicted Label,Probability
ALOX15B,[1],[0.62093955]
SSH1,[1],[0.62088346]
ATP2A1,[1],[0.6206115]
GADD45A,[1],[0.62058824]
CCR5,[1],[0.62041944]
ADA,[1],[0.6202901]
LIMK1,[1],[0.61972845]
CDC23,[1],[0.6195634]
LDLR,[1],[0.619557]
RNF146,[1],[0.6194502]
PAX7,[1],[0.6193726]
HSD17B4,[1],[0.6192544]
CETN2,[1],[0.6189808]
WWOX,[1],[0.6189793]
STON2,[1],[0.61893123]
AIFM1,[1],[0.61866105]
DIAPH1,[1],[0.61862934]
SYT1,[1],[0.61831504]
CFHR4,[1],[0.61827034]
KLK2,[1],[0.6181307]
LY86,[1],[0.6181012]
RASGRF1,[1],[0.61795795]
SERPINH1,[1],[0.6179024]
LAMC3,[1],[0.6178864]
RIT2,[1],[0.6176493]
ELMO2,[1],[0.61755204]
BAX,[1],[0.6175358]
CDC26,[1],[0.6172318]
NMRAL1,[1],[0.6171911]
RAP1GAP,[1],[0.6171222]
ACVR2A,[1],[0.61652255]
RALGDS,[1],[0.6164728]
XRCC5,[1],[0.61625135]
S100A9,[1],[0.6162512]
SGIP1,[1],[0.6159718]
CCR3,[1],[0.61585426]
TIPRL,[1],[0.61583686]
PTBP2,[1],[0.6157956]
GJA3,[1],[0.6157589]
TP63,[1],[0.615727]
CLIP3,[1],[0.6157237]
MAGED1,[1],[0.6151362]
AGAP2,[1],[0.61490554]
MAD2L2,[1],[0.61457455]
SH3GL2,[1],[0.6144294]
ING5,[1],[0.6143204]
PAWR,[1],[0.6139034]
KCTD1,[1],[0.6138979]
PIK3R5,[1],[0.6137793]
PCSK9,[1],[0.61351806]
SMARCAL1,[1],[0.61338305]
RRAGC,[1],[0.6132836]
CHST6,[1],[0.61325234]
ACAD8,[1],[0.61318314]
CSF3,[1],[0.61313844]
WNK2,[1],[0.6130109]
USP14,[1],[0.6128924]
TRPS1,[1],[0.61282986]
PRKCD,[1],[0.61247516]
WDR5,[1],[0.61211824]
ADAMTS4,[1],[0.6117502]
TLN1,[1],[0.6116077]
IFNAR1,[1],[0.6115591]
CTHRC1,[1],[0.61119425]
SAFB2,[1],[0.61110806]
CBX3,[1],[0.6110609]
DNAJA1,[1],[0.61106044]
ITGB6,[1],[0.6110193]
MAD2L1,[1],[0.6109601]
JAG2,[1],[0.61094916]
SETD7,[1],[0.61028236]
APRT,[1],[0.6101837]
HIP1R,[1],[0.6097906]
FBXO5,[1],[0.6096942]
ACVR1B,[1],[0.60968]
NOS3,[1],[0.60954815]
CBY1,[1],[0.6093632]
PPP4R4,[1],[0.6092151]
SNIP1,[1],[0.6089273]
BAD,[1],[0.60877985]
ACVR2B,[1],[0.6087081]
CPN2,[1],[0.6085926]
BIN2,[1],[0.60836273]
GAK,[1],[0.608312]
DNAJA2,[1],[0.6080573]
MED11,[1],[0.60805327]
TNFRSF17,[1],[0.60800314]
MYH7B,[1],[0.6078447]
GLRA2,[1],[0.60769004]
FKRP,[1],[0.60748214]
TFE3,[1],[0.6074731]
WDR83,[1],[0.60740876]
ANAPC10,[1],[0.60737544]
TFEB,[1],[0.6071701]
PIP5K1A,[1],[0.6070303]
ALDH1A2,[1],[0.6070146]
MMS19,[1],[0.60684144]
BMP6,[1],[0.60663867]
MAP4K2,[1],[0.60663116]
HBB,[1],[0.605957]
IL1RAPL2,[1],[0.60574687]
RAPGEF2,[1],[0.6057105]
BMP4,[1],[0.60550916]
MED22,[1],[0.60547566]
SLITRK5,[1],[0.605451]
MED31,[1],[0.60544056]
LATS2,[1],[0.60538524]
TERF1,[1],[0.60537195]
TEX11,[1],[0.60533005]
FLRT2,[1],[0.60520095]
OAZ1,[1],[0.6051538]
MMP3,[1],[0.6051402]
GLUD2,[1],[0.6050431]
ALB,[1],[0.60496175]
SAV1,[1],[0.6048228]
ATF4,[1],[0.6047684]
IDH1,[1],[0.60392547]
PSMD2,[1],[0.60390943]
CXCL10,[1],[0.60378087]
CD180,[1],[0.6036614]
PRL,[1],[0.6036491]
FLRT1,[1],[0.60362995]
TSC22D3,[1],[0.603356]
APOE,[1],[0.60331565]
RFFL,[1],[0.60328466]
CDC27,[1],[0.6029207]
SLITRK4,[1],[0.6028339]
COL6A6,[1],[0.60250235]
GINS3,[1],[0.6024104]
SLITRK3,[1],[0.6023889]
NEIL2,[1],[0.6023612]
PRELID1,[1],[0.60220826]
HMGB3,[1],[0.6021375]
UBE2B,[1],[0.6019958]
UNC5B,[1],[0.6019413]
PTPRO,[1],[0.6015878]
GHR,[1],[0.60135096]
ODC1,[1],[0.60118824]
IL12RB2,[1],[0.6011077]
PCK1,[1],[0.6009156]
COMP,[1],[0.600754]
BAMBI,[1],[0.60059255]
DUT,[1],[0.6004376]
SLITRK6,[1],[0.600211]
RALBP1,[1],[0.6000901]
BCAT2,[1],[0.5999282]
PPP2R2B,[1],[0.59991777]
SLITRK2,[1],[0.59976506]
NECAP2,[1],[0.59952986]
GLRA1,[1],[0.5994751]
ZFYVE28,[1],[0.59928614]
CLEC6A,[1],[0.5987684]
FLII,[1],[0.59871703]
NPHS2,[1],[0.5985538]
CASP8,[1],[0.5980764]
TEP1,[1],[0.59783345]
CA9,[1],[0.5970005]
ITGA5,[1],[0.59695625]
LAMTOR3,[1],[0.5969511]
CLEC7A,[1],[0.5969262]
EPN2,[1],[0.59686375]
PTPRM,[1],[0.5966284]
CDC20,[1],[0.5965975]
P4HA2,[1],[0.59636503]
GPC4,[1],[0.596317]
ASNS,[1],[0.5963154]
SPOPL,[1],[0.59610754]
MIB1,[1],[0.596089]
GSTM1,[1],[0.5959729]
NEURL1B,[1],[0.59568906]
NEURL1,[1],[0.59568614]
HOXB9,[1],[0.59556454]
S100A8,[1],[0.5955293]
ERCC5,[1],[0.5953256]
RYBP,[1],[0.5948139]
FKBP1A,[1],[0.59474796]
DMXL2,[1],[0.5938063]
LAMTOR2,[1],[0.59374255]
BTLA,[1],[0.593569]
COL4A6,[1],[0.59347767]
GLRA3,[1],[0.5934663]
EPS15L1,[1],[0.5931926]
ITPR2,[1],[0.59296566]
LPL,[1],[0.5926391]
NCK2,[1],[0.59256774]
JMY,[1],[0.59250045]
FKBP4,[1],[0.5924662]
CNTN6,[1],[0.5923052]
ATAD5,[1],[0.5921395]
PLAUR,[1],[0.59135103]
NR3C2,[1],[0.5913111]
NKIRAS2,[1],[0.591288]
FOXH1,[1],[0.5911473]
APOA2,[1],[0.5911007]
NKIRAS1,[1],[0.5909048]
ZFYVE16,[1],[0.5907137]
FHL1,[1],[0.5901278]
SUZ12,[1],[0.5900708]
EVC2,[1],[0.59005]
SRL,[1],[0.5900222]
SETMAR,[1],[0.5900017]
INHBA,[1],[0.5899964]
COL4A3,[1],[0.5899284]
HSPA8,[1],[0.5898671]
STK39,[1],[0.58921283]
MED13L,[1],[0.58915293]
STK4,[1],[0.58895403]
TNFRSF14,[1],[0.58861333]
EHD4,[1],[0.5885231]
IL1R1,[1],[0.5883654]
DUSP10,[1],[0.58808947]
CASP4,[1],[0.58779055]
HECW1,[1],[0.58771867]
COLGALT2,[1],[0.58770853]
FCHO1,[1],[0.5876442]
SPARC,[1],[0.58749133]
MAP4K3,[1],[0.58747745]
FNBP1,[1],[0.5873596]
IL12A,[1],[0.58735526]
MYL10,[1],[0.5871852]
DUSP16,[1],[0.5869839]
TRIM59,[1],[0.5869398]
ROR1,[1],[0.5865454]
HLA-DQA2,[1],[0.5861123]
GP6,[1],[0.5858116]
MND1,[1],[0.5858105]
MED18,[1],[0.58575904]
MBD5,[1],[0.5856989]
CDC42BPB,[1],[0.5855324]
PLIN1,[1],[0.585376]
PTGS1,[1],[0.58524215]
AMOTL1,[1],[0.58469063]
IL18RAP,[1],[0.5846836]
SPTSSB,[1],[0.58430624]
TLR1,[1],[0.58420223]
PTTG1,[1],[0.58404493]
ANAPC16,[1],[0.584039]
PTPRK,[1],[0.5839996]
GLRB,[1],[0.58395475]
GPC6,[1],[0.58391315]
RIT1,[1],[0.5838564]
RASA2,[1],[0.58385223]
PRKAR2B,[1],[0.58383685]
FGFRL1,[1],[0.58379257]
RND1,[1],[0.5833823]
WTIP,[1],[0.58319783]
SPOP,[1],[0.58303374]
CPS1,[1],[0.58295006]
IGBP1,[1],[0.58248645]
SOCS3,[1],[0.5824053]
INHBB,[1],[0.58230394]
HLA-A,[1],[0.58225524]
P4HA1,[1],[0.582053]
RORA,[1],[0.58181834]
NPC1L1,[1],[0.58172]
MLKL,[1],[0.5816902]
BCAT1,[1],[0.5815543]
DNMT1,[1],[0.58139247]
GINS2,[1],[0.5810528]
CARD11,[1],[0.5804524]
SMC3,[1],[0.58026326]
ABI1,[1],[0.5801617]
DDB2,[1],[0.5796865]
PTPRA,[1],[0.57954556]
CAPN1,[1],[0.5791561]
PHKB,[1],[0.57875496]
INS,[1],[0.57871777]
ASCC1,[1],[0.57866263]
CAMKK1,[1],[0.5783004]
HOXA9,[1],[0.5781748]
PPP4R2,[1],[0.577881]
ZSWIM8,[1],[0.57787347]
PACSIN3,[1],[0.5778554]
MCM4,[1],[0.5778212]
GTSE1,[1],[0.5777958]
RHEB,[1],[0.5776179]
MUS81,[1],[0.57749677]
TNFSF13,[1],[0.5773544]
BSG,[1],[0.5770948]
IGFBP3,[1],[0.5769841]
KLRG1,[1],[0.57685524]
TRIL,[1],[0.57677203]
SNTG1,[1],[0.5767617]
SCUBE3,[1],[0.5762628]
COL4A4,[1],[0.5761915]
PELI1,[1],[0.5761664]
AHSG,[1],[0.5760444]
BGN,[1],[0.57600015]
SIRPA,[1],[0.5756666]
THEM4,[1],[0.5752955]
PLIN2,[1],[0.5748628]
MMP8,[1],[0.57483995]
MED19,[1],[0.5743288]
COL8A2,[1],[0.57424486]
CXCR3,[1],[0.5741548]
GLS,[1],[0.5738479]
HSPB1,[1],[0.5737511]
TTC5,[1],[0.5735649]
MICAL2,[1],[0.573372]
GADD45B,[1],[0.57330555]
AMPH,[1],[0.5732453]
RGS1,[1],[0.57316256]
SH3BP2,[1],[0.57305664]
SPRED1,[1],[0.5730122]
COL10A1,[1],[0.5730012]
UBE2C,[1],[0.5729809]
SP3,[1],[0.5728677]
PLOD1,[1],[0.5724185]
APOA4,[1],[0.57237196]
GAS6,[1],[0.57237023]
DPYSL3,[1],[0.57231057]
PLAU,[1],[0.5722533]
AMOTL2,[1],[0.5720081]
LRP12,[1],[0.5718361]
LRP10,[1],[0.5718271]
MAP3K4,[1],[0.5718103]
PCGF6,[1],[0.5717437]
IL1RAPL1,[1],[0.5715593]
YWHAB,[1],[0.57118684]
APP,[1],[0.57105315]
LBP,[1],[0.57076883]
PHF20,[1],[0.57049704]
FARP2,[1],[0.5701461]
CBLB,[1],[0.57002264]
CFL1,[1],[0.5699094]
MYLK,[1],[0.56986284]
CNEP1R1,[1],[0.5692895]
MAVS,[1],[0.5690754]
MMP7,[1],[0.5690182]
SLC2A14,[1],[0.56901526]
DCK,[1],[0.56899625]
SNX9,[1],[0.5686286]
ITPR1,[1],[0.568024]
PHF21A,[1],[0.5680133]
GTF2H2,[1],[0.56784177]
SCNN1B,[1],[0.5676078]
SRF,[1],[0.5675274]
MED14,[1],[0.56751]
HDLBP,[1],[0.5674796]
WDR62,[1],[0.5674421]
DPP4,[1],[0.56743973]
GPIHBP1,[1],[0.56729615]
NRP2,[1],[0.5672265]
CCR2,[1],[0.5670871]
ABCB1,[1],[0.56684756]
XPO5,[1],[0.5666368]
DSCAM,[1],[0.56658804]
PLK1,[1],[0.5663679]
WNT1,[1],[0.5663559]
POMGNT2,[1],[0.5663135]
USP10,[1],[0.56584024]
AP2S1,[1],[0.5657348]
MUC20,[1],[0.5655759]
PLOD2,[1],[0.56538725]
ARPC2,[1],[0.5653532]
F11R,[1],[0.56524545]
ZNF384,[1],[0.565104]
USP46,[1],[0.56505144]
NIPSNAP1,[1],[0.5643315]
RAPSN,[1],[0.5639214]
LGR5,[1],[0.5639045]
STK3,[1],[0.56350297]
FGFBP2,[1],[0.5634422]
KAT2B,[1],[0.5632065]
IL18,[1],[0.5631976]
MGAT4B,[1],[0.5631609]
PTGS2,[1],[0.5628135]
KDM1B,[1],[0.5625147]
PBRM1,[1],[0.56238514]
PHKG2,[1],[0.5617169]
ITSN2,[1],[0.56120175]
DROSHA,[1],[0.56109726]
NDOR1,[1],[0.5610039]
TGFB2,[1],[0.56081903]
CSNK1G3,[1],[0.5607577]
HSF2,[1],[0.5603165]
SOCS4,[1],[0.559864]
FGFBP3,[1],[0.5596392]
USP44,[1],[0.5592246]
CDC5L,[1],[0.55916756]
DONSON,[1],[0.55898744]
SPTLC1,[1],[0.5589552]
PRPF4B,[1],[0.55857086]
CHTF8,[1],[0.5578331]
TCEA1,[1],[0.5578007]
KIFC3,[1],[0.5577545]
LIN37,[1],[0.5571872]
HMGB2,[1],[0.55714285]
ARPC3,[1],[0.5571223]
RECQL,[1],[0.55711776]
MLF1,[1],[0.5570812]
RGS3,[1],[0.55700225]
CIAO1,[1],[0.5566927]
MTHFR,[1],[0.5564118]
UBD,[1],[0.5563095]
MAPT,[1],[0.5560168]
GPT2,[1],[0.55581695]
NUMBL,[1],[0.55555385]
CABLES1,[1],[0.55541986]
EZH2,[1],[0.5553014]
CA2,[1],[0.5552904]
SMARCA5,[1],[0.5549325]
RBP1,[1],[0.55480796]
MME,[1],[0.5548074]
TBX3,[1],[0.5547557]
UTRN,[1],[0.55460846]
PHLPP2,[1],[0.55456483]
LZTFL1,[1],[0.55406183]
CCL2,[1],[0.55384696]
CXCL8,[1],[0.5538243]
FLRT3,[1],[0.55372894]
ETV3,[1],[0.5535227]
DOCK2,[1],[0.55336416]
LIN54,[1],[0.5531231]
PIK3C2G,[1],[0.552885]
CPN1,[1],[0.55267537]
SMPDL3A,[1],[0.5526202]
DDX58,[1],[0.55239415]
NR2C2,[1],[0.5523205]
POLD2,[1],[0.5522362]
CNBP,[1],[0.5521971]
ARPC1A,[1],[0.55192316]
PCOLCE2,[1],[0.55191237]
EIF4G2,[1],[0.55184495]
RAD23A,[1],[0.5516304]
FBXO45,[1],[0.5510812]
UGT1A3,[1],[0.55106306]
SCNN1G,[1],[0.55049616]
SAP18,[1],[0.5504046]
MARCKS,[1],[0.55029553]
MYCN,[1],[0.550238]
DICER1,[1],[0.55021054]
RASGRP3,[1],[0.5500795]
PTPN12,[1],[0.5498667]
LMNB1,[1],[0.54918]
RFWD3,[1],[0.54899114]
CHRNB1,[1],[0.54891354]
E2F6,[1],[0.5486763]
ZNF274,[1],[0.5484872]
DAG1,[1],[0.5481925]
POLR2D,[1],[0.5478203]
PCGF5,[1],[0.5476914]
SNX18,[1],[0.54764396]
SPP1,[1],[0.54754484]
IL27,[1],[0.5474477]
AURKB,[1],[0.54739684]
PDGFC,[1],[0.5473927]
IL11RA,[1],[0.5473757]
DDIT4,[1],[0.5468889]
LIN9,[1],[0.54673356]
FGFBP1,[1],[0.5466429]
LYPLA1,[1],[0.54621977]
CHD8,[1],[0.5461399]
TIAM2,[1],[0.54558325]
SPHK1,[1],[0.5453368]
UST,[1],[0.5446717]
MTA2,[1],[0.5446511]
GIPC1,[1],[0.544176]
PSMD9,[1],[0.5440168]
NCAM1,[1],[0.5439861]
CEP164,[1],[0.54389447]
NT5M,[1],[0.5436507]
GMPR,[1],[0.54357874]
JAM3,[1],[0.54346484]
MLLT10,[1],[0.5433199]
ZEB2,[1],[0.54331166]
GRIA4,[1],[0.5432736]
ORC5,[1],[0.54318357]
STRAP,[1],[0.5430947]
CREB3L1,[1],[0.5430009]
PPIE,[1],[0.5429924]
TGFBR3,[1],[0.5429375]
USF2,[1],[0.54271203]
ADNP,[1],[0.54256654]
IGFBP1,[1],[0.54191643]
FOXM1,[1],[0.5418613]
GMPR2,[1],[0.5410605]
NRP1,[1],[0.541049]
AGFG1,[1],[0.540359]
MYBL2,[1],[0.5403141]
ITGA9,[1],[0.53985137]
AKT2,[1],[0.53969187]
PMP22,[1],[0.5395274]
ACTG1,[1],[0.53907424]
RRAGD,[1],[0.53896147]
SMC1A,[1],[0.5386679]
XAB2,[1],[0.5386666]
RPS6KB2,[1],[0.5385478]
AQR,[1],[0.53832465]
HPRT1,[1],[0.53804326]
ANAPC1,[1],[0.5377048]
PRDX1,[1],[0.5376492]
MTHFD2,[1],[0.5374282]
NKX3-2,[1],[0.53737473]
PAF1,[1],[0.537303]
SEMA3G,[1],[0.53691006]
MBD2,[1],[0.5366888]
GRIA3,[1],[0.5366621]
ENG,[1],[0.5365993]
CTDNEP1,[1],[0.53652364]
SPTLC2,[1],[0.5362321]
PDPN,[1],[0.53611326]
WWP2,[1],[0.5358608]
DTL,[1],[0.535709]
GSTT2B,[1],[0.5355289]
XBP1,[1],[0.53543884]
CYP27B1,[1],[0.53496295]
GRB14,[1],[0.534943]
SYNJ2,[1],[0.5348842]
DNAL4,[1],[0.5348507]
CMTM3,[1],[0.5348358]
FGFR1OP2,[1],[0.5347954]
CACNG2,[1],[0.5347753]
JAM2,[1],[0.53460413]
CREB3,[1],[0.5343646]
NEO1,[1],[0.5340616]
FLNA,[1],[0.5340285]
CHRAC1,[1],[0.53394186]
COL12A1,[1],[0.53388727]
POLR2E,[1],[0.5337478]
BANP,[1],[0.5336546]
TLR6,[1],[0.53363645]
SPTAN1,[1],[0.5335465]
COL23A1,[1],[0.53315544]
HIF3A,[1],[0.53311896]
CUL2,[1],[0.533092]
ETV1,[1],[0.533017]
HDAC6,[1],[0.53281647]
CNTFR,[1],[0.5327028]
CDC42BPA,[1],[0.53251433]
PPP1R9B,[1],[0.5325136]
TRAT1,[1],[0.53233445]
WASF1,[1],[0.5321956]
EPPK1,[1],[0.5320652]
DNAJA4,[1],[0.53183925]
AMH,[1],[0.5318188]
ZNF521,[1],[0.5312885]
SETD6,[1],[0.53121823]
ALDOA,[1],[0.5310292]
HMG20B,[1],[0.53077507]
REPS2,[1],[0.530771]
CARD9,[1],[0.5307668]
EYA3,[1],[0.5307606]
COL11A1,[1],[0.5305002]
MAP3K13,[1],[0.53049135]
PLEKHA7,[1],[0.5302755]
CLEC1B,[1],[0.5302604]
MAP3K2,[1],[0.5301507]
PRPF19,[1],[0.5298575]
POLR2C,[1],[0.5296617]
HIP1,[1],[0.52934074]
PARD6A,[1],[0.52895397]
RFC2,[1],[0.52868956]
POLA2,[1],[0.52839035]
MMP13,[1],[0.52838093]
MAF,[1],[0.52806616]
TAF1D,[1],[0.52800673]
HPN,[1],[0.52800226]
TCL1B,[1],[0.5278496]
ZBTB32,[1],[0.5278185]
HCFC1,[1],[0.52772963]
RNF2,[1],[0.5275075]
IL22,[1],[0.5273692]
LGALS4,[1],[0.52729666]
FKBPL,[1],[0.52726257]
MAP4K1,[1],[0.5270585]
HELB,[1],[0.52687764]
COL13A1,[1],[0.5266879]
PIP5K1B,[1],[0.5264987]
PIK3C2A,[1],[0.52648705]
POLR2I,[1],[0.52646464]
PPP4C,[1],[0.5261432]
TCP11,[1],[0.5260878]
ABI2,[1],[0.52581394]
GPT,[1],[0.52555555]
PARG,[1],[0.52554786]
NECAP1,[1],[0.5253682]
UBQLN2,[1],[0.5250822]
TP53I3,[1],[0.5249938]
EYA4,[1],[0.5249286]
VCAM1,[1],[0.52464986]
UBA7,[1],[0.52444804]
MVP,[1],[0.52409637]
MTHFD2L,[1],[0.52397454]
AHRR,[1],[0.52382684]
BUB1B,[1],[0.5236714]
HP,[1],[0.52331597]
IMPDH2,[1],[0.52319306]
MAP3K12,[1],[0.5230476]
CITED2,[1],[0.52278286]
BMP2,[1],[0.52269244]
CDC25B,[1],[0.52258027]
TAF1C,[1],[0.52249384]
EVC,[1],[0.52239954]
PPP1R12B,[1],[0.52234364]
NT5C3B,[1],[0.52209675]
PELI2,[1],[0.52184856]
ERCC6,[1],[0.52152336]
USP15,[1],[0.5209199]
GIMAP4,[1],[0.52091587]
LRIG3,[1],[0.52043647]
SUGT1,[1],[0.5203864]
SIGLEC15,[1],[0.52034724]
LRPAP1,[1],[0.5203461]
MYO10,[1],[0.52028567]
NKX2-5,[1],[0.52022266]
BBIP1,[1],[0.5199287]
NAGS,[1],[0.5198842]
HDAC9,[1],[0.51976013]
SFSWAP,[1],[0.5196251]
CXCR5,[1],[0.51957804]
EYA2,[1],[0.5195628]
BRMS1,[1],[0.5193187]
UBR5,[1],[0.51911205]
SIN3A,[1],[0.5186171]
GADD45G,[1],[0.51861566]
UNC45B,[1],[0.5184136]
BBS4,[1],[0.5179065]
SMEK1,[1],[0.5178821]
RGMA,[1],[0.517703]
PRKRA,[1],[0.51728815]
SLA2,[1],[0.5172244]
TRIM33,[1],[0.51721394]
ARPC5,[1],[0.51693416]
MED4,[1],[0.5168663]
MGA,[1],[0.51665217]
MST1,[1],[0.51659334]
PELI3,[1],[0.516361]
HMGCR,[1],[0.5161992]
XRCC2,[1],[0.516176]
POT1,[1],[0.5158456]
NFKBIZ,[1],[0.51570714]
MAP3K10,[1],[0.51553655]
TAOK2,[1],[0.515459]
LIMD1,[1],[0.5153752]
ARNT2,[1],[0.51522094]
FGL1,[1],[0.5151781]
EIF2AK4,[1],[0.5151424]
DAB2IP,[1],[0.51504564]
ESRRG,[1],[0.5146847]
CKLF,[1],[0.5146079]
NDN,[1],[0.51459455]
PNPLA4,[1],[0.51458776]
IGFBP5,[1],[0.51457983]
IRS4,[1],[0.51440793]
GNAS,[1],[0.51437306]
CGNL1,[1],[0.5143083]
DIABLO,[1],[0.5142859]
CXCL1,[1],[0.51413435]
PTX3,[1],[0.514054]
PFN4,[1],[0.5138786]
APOC1,[1],[0.5138729]
MED12L,[1],[0.51373535]
SOX2,[1],[0.51358205]
MSTN,[1],[0.5135476]
YAF2,[1],[0.5132238]
FERMT3,[1],[0.51317984]
COLGALT1,[1],[0.5127161]
REV3L,[1],[0.5122784]
MSMO1,[1],[0.51211786]
ACTB,[1],[0.51211315]
ARL6,[1],[0.5119637]
LCAT,[1],[0.5116441]
NSMAF,[1],[0.51148045]
ITGA8,[1],[0.51147604]
WAC,[1],[0.5114289]
NPHS1,[1],[0.5113888]
APBB1,[1],[0.51090014]
KIF7,[1],[0.51087475]
SYT11,[1],[0.5108645]
CDK19,[1],[0.51084477]
DCTN1,[1],[0.5107096]
PPP1R1B,[1],[0.5103251]
AMPD3,[1],[0.5102263]
AMPD2,[1],[0.5102263]
DLL3,[1],[0.51011974]
ACOX1,[1],[0.5099009]
BCL3,[1],[0.50989836]
KERA,[1],[0.50985867]
S100A12,[1],[0.5096378]
SPRY1,[1],[0.50956106]
UNG,[1],[0.5093536]
GCHFR,[1],[0.5092259]
PTPN18,[1],[0.50903964]
ABCC1,[1],[0.50898755]
PLOD3,[1],[0.50880784]
RNF40,[1],[0.50836456]
KLRC2,[1],[0.50820667]
IGFBP4,[1],[0.50803316]
PAIP2B,[1],[0.50764036]
CYP8B1,[1],[0.50738406]
LCN2,[1],[0.5071684]
GPNMB,[1],[0.5071027]
EEF2K,[1],[0.50691944]
USP6NL,[1],[0.5068632]
KCTD15,[1],[0.5068247]
WNK1,[1],[0.5066719]
WASF3,[1],[0.5064445]
GFAP,[1],[0.50622034]
BAHD1,[1],[0.5058551]
BBC3,[1],[0.5057649]
PARVB,[1],[0.5056368]
PPP1R15B,[1],[0.5054394]
ZRANB1,[1],[0.5052388]
SNTG2,[1],[0.5051378]
TRIP4,[1],[0.50499725]
SGCD,[1],[0.5049037]
MUSK,[1],[0.5048631]
UBE2L3,[1],[0.50482297]
RER1,[1],[0.5047081]
SNX8,[1],[0.504497]
TRIM40,[1],[0.50426567]
MED20,[1],[0.50413895]
SLPI,[1],[0.504034]
NKX2-2,[1],[0.503891]
AQP5,[1],[0.5037596]
SLIT1,[1],[0.5034941]
BBS2,[1],[0.5034293]
IL17RC,[1],[0.5034061]
TARBP2,[1],[0.5032621]
MMP14,[1],[0.50317353]
SELPLG,[1],[0.5031619]
RAD21,[1],[0.50314754]
P4HB,[1],[0.5029468]
NID1,[1],[0.50278515]
BRK1,[1],[0.50276756]
PPP1CC,[1],[0.5022361]
PEX2,[1],[0.50217575]
WNK3,[1],[0.5020227]
PLA2G4A,[1],[0.5018173]
COL11A2,[1],[0.5018169]
GINS4,[1],[0.5016974]
AVPR2,[1],[0.5013681]
CYB5R4,[1],[0.50132287]
LEFTY2,[1],[0.5011679]
RNF20,[1],[0.5011455]
HADHB,[1],[0.50106174]
SUMO1,[1],[0.5009672]
LDHA,[1],[0.5008229]
PSMA7,[1],[0.50058234]
PLXNB1,[1],[0.50048]
MYCBP2,[1],[0.5004794]
BBS12,[0],[0.49993426]
NEUROG3,[0],[0.4998509]
EIF3A,[0],[0.49974644]
ENAH,[0],[0.49952736]
WLS,[0],[0.49941668]
CIR1,[0],[0.49922484]
EIF2AK2,[0],[0.4992222]
ZEB1,[0],[0.49918535]
ABLIM1,[0],[0.49905413]
IL1RAP,[0],[0.49898106]
POLR2B,[0],[0.49895406]
ABCC2,[0],[0.49892306]
APOC2,[0],[0.49890575]
EDNRA,[0],[0.49886787]
GPI,[0],[0.4988657]
DSCC1,[0],[0.4988408]
ABLIM3,[0],[0.49881038]
GSR,[0],[0.4987965]
MAPK4,[0],[0.498679]
DPYSL2,[0],[0.49840406]
CACNG8,[0],[0.49833012]
SCNN1A,[0],[0.49803278]
TAF1B,[0],[0.4978808]
CDK5,[0],[0.49783552]
HS2ST1,[0],[0.4977655]
VHL,[0],[0.49770802]
KCNH2,[0],[0.49760282]
ABLIM2,[0],[0.49746788]
SEMA6C,[0],[0.49740517]
CACNG3,[0],[0.49730238]
NSDHL,[0],[0.49693754]
NOG,[0],[0.4968444]
MED30,[0],[0.49659902]
NPPA,[0],[0.4965502]
CACNG1,[0],[0.49629733]
HMGCS2,[0],[0.49628407]
GNG8,[0],[0.49624395]
CCAR2,[0],[0.4961508]
USP6,[0],[0.49610993]
ATP1B4,[0],[0.49604493]
CLK1,[0],[0.4960372]
PACSIN2,[0],[0.49602756]
ELK4,[0],[0.49596733]
MAPK8,[0],[0.4958459]
GTF2H3,[0],[0.4958358]
OAT,[0],[0.4954121]
SSRP1,[0],[0.49528053]
RBPJL,[0],[0.49525526]
PKP3,[0],[0.495211]
TXK,[0],[0.4951408]
F2R,[0],[0.4950945]
ALDH3A2,[0],[0.4949929]
S100B,[0],[0.49477494]
LRWD1,[0],[0.49459836]
LAMTOR5,[0],[0.4944561]
PKP1,[0],[0.4943442]
POLR2J,[0],[0.49427152]
SLC38A9,[0],[0.49398208]
HIC1,[0],[0.49394286]
COL16A1,[0],[0.493909]
RBCK1,[0],[0.49387702]
CSNK2A1,[0],[0.49374145]
DGCR8,[0],[0.4934646]
FXYD4,[0],[0.49337786]
FXYD7,[0],[0.49326774]
GABPB1,[0],[0.49323028]
FXYD6,[0],[0.49308878]
FXYD3,[0],[0.4930429]
SERPIND1,[0],[0.4929714]
TREM2,[0],[0.49295804]
DSC2,[0],[0.49294427]
FXYD1,[0],[0.49279508]
GAPVD1,[0],[0.49260825]
FMOD,[0],[0.4925653]
HFM1,[0],[0.49211928]
CUX1,[0],[0.49197894]
CACNB1,[0],[0.4919414]
PDCD4,[0],[0.49185225]
STMN1,[0],[0.4917741]
MCM6,[0],[0.49169427]
EPHB4,[0],[0.4916665]
CHRNA5,[0],[0.49166027]
GRIP1,[0],[0.49159116]
KIAA2012,[0],[0.49126038]
AVP,[0],[0.49124518]
APLP1,[0],[0.49117017]
POLR2F,[0],[0.490959]
SLC35A2,[0],[0.49081975]
SCARB2,[0],[0.49069214]
ACAN,[0],[0.49066976]
PPP1R15A,[0],[0.4905723]
GNB2,[0],[0.4902637]
PHB,[0],[0.48962134]
DGKQ,[0],[0.48957402]
PRICKLE1,[0],[0.4895689]
TBC1D4,[0],[0.48945478]
