Gene,Predicted Label,Probability
GAPDH,[1],[0.9999609]
TBP,[1],[0.9999602]
PRKACG,[1],[0.99995995]
FOSB,[1],[0.99995923]
FLNC,[1],[0.9999583]
PLD2,[1],[0.9999579]
MYL12A,[1],[0.9999571]
ACVR2A,[1],[0.9999567]
COL17A1,[1],[0.9999567]
EEF1A1,[1],[0.9999567]
HLA-DQB2,[1],[0.9999566]
COL4A4,[1],[0.999956]
CACNA1E,[1],[0.9999554]
BMP6,[1],[0.99995494]
GRK4,[1],[0.9999548]
GLI1,[1],[0.99995434]
GAB2,[1],[0.9999528]
BCHE,[1],[0.9999523]
IL12B,[1],[0.9999515]
MFAP5,[1],[0.99995124]
CHEK2,[1],[0.99995077]
NCOA2,[1],[0.9999497]
IFT122,[1],[0.99994695]
RAB7A,[1],[0.99994636]
PDGFC,[1],[0.9999459]
C8B,[1],[0.9999447]
FASN,[1],[0.99994445]
CUL3,[1],[0.9999411]
GATA2,[1],[0.99994075]
GGCX,[1],[0.9999404]
FOSL1,[1],[0.9999397]
STK36,[1],[0.9999393]
AGO2,[1],[0.99993885]
PMS2,[1],[0.9999387]
PAK3,[1],[0.999938]
EDNRB,[1],[0.99993765]
GPC3,[1],[0.9999368]
BCL2,[1],[0.99993575]
PTGER3,[1],[0.99993396]
DNAH10,[1],[0.99993277]
FOXO3,[1],[0.9999312]
RPS6KA4,[1],[0.9999312]
EPHB2,[1],[0.9999306]
VPS37D,[1],[0.9999305]
PALB2,[1],[0.99993014]
ATP2B3,[1],[0.99992967]
SF3B1,[1],[0.9999292]
FBN1,[1],[0.9999281]
MED1,[1],[0.99992716]
KITLG,[1],[0.9999267]
NFIC,[1],[0.999926]
PPP6C,[1],[0.9999249]
CREB5,[1],[0.9999244]
CTNNA1,[1],[0.99992394]
CACNA1A,[1],[0.99992263]
ZNF521,[1],[0.99992263]
IKBKB,[1],[0.9999212]
E2F3,[1],[0.9999201]
HLA-DQA2,[1],[0.99992]
CHD9,[1],[0.9999198]
MYO9A,[1],[0.99991953]
F8,[1],[0.99991953]
POLR2F,[1],[0.9999194]
CPT1A,[1],[0.9999194]
CDC42,[1],[0.9999169]
CDC6,[1],[0.9999167]
ELK4,[1],[0.9999167]
INHBA,[1],[0.9999163]
ITGAL,[1],[0.9999163]
SQSTM1,[1],[0.9999161]
ITGB2,[1],[0.99991524]
RFC4,[1],[0.9999149]
IL2RB,[1],[0.99991286]
PRKD1,[1],[0.999912]
TRRAP,[1],[0.9999119]
ST13,[1],[0.9999112]
FGB,[1],[0.99991107]
IL13,[1],[0.9999107]
ARNT,[1],[0.99990904]
RIPK3,[1],[0.9999089]
WWTR1,[1],[0.9999087]
ANO3,[1],[0.99990857]
CRADD,[1],[0.99990654]
CDKN1B,[1],[0.9999058]
TNIP2,[1],[0.9999051]
DOCK4,[1],[0.99990404]
AXIN2,[1],[0.9999037]
EGR1,[1],[0.99990296]
GRIA2,[1],[0.99990225]
HSF1,[1],[0.999902]
CTNNA2,[1],[0.9999014]
ITGB6,[1],[0.9998989]
EPAS1,[1],[0.99989724]
TNR,[1],[0.9998964]
IRS2,[1],[0.9998952]
CEP290,[1],[0.9998933]
STUB1,[1],[0.9998927]
TRIO,[1],[0.9998925]
DRD1,[1],[0.9998902]
C1QB,[1],[0.9998902]
POFUT2,[1],[0.9998895]
TAB3,[1],[0.99988914]
VASP,[1],[0.99988747]
HMGA2,[1],[0.9998826]
GRM1,[1],[0.99988055]
RNF168,[1],[0.9998802]
EGLN3,[1],[0.999879]
SIPA1L1,[1],[0.9998772]
TPO,[1],[0.9998727]
AURKA,[1],[0.9998723]
HLA-B,[1],[0.9998723]
CD3D,[1],[0.9998678]
KLRG1,[1],[0.99986696]
CLTA,[1],[0.9998661]
LRP6,[1],[0.9998652]
IL1RN,[1],[0.9998634]
CSNK2A1,[1],[0.99986243]
SLC34A2,[1],[0.9998623]
POMC,[1],[0.99986076]
MAP3K4,[1],[0.9998597]
C2,[1],[0.9998565]
NUMA1,[1],[0.99985385]
FGF8,[1],[0.9998517]
CNTN5,[1],[0.99985075]
MYOF,[1],[0.99984884]
MALT1,[1],[0.99984837]
CLTB,[1],[0.99984837]
NR4A1,[1],[0.9998467]
CREB3L2,[1],[0.9998461]
RFC3,[1],[0.99984324]
FNBP1L,[1],[0.9998429]
CCNE1,[1],[0.9998399]
IL1R2,[1],[0.9998381]
ACTR3,[1],[0.9998348]
CACNA1S,[1],[0.9998336]
INPP5D,[1],[0.9998286]
APLNR,[1],[0.9998267]
PPP2CB,[1],[0.9998233]
GRIN1,[1],[0.99982303]
DYNC2H1,[1],[0.9998223]
FANCI,[1],[0.99981683]
CNOT1,[1],[0.9998068]
SRRM2,[1],[0.99980587]
HES1,[1],[0.9998041]
PCDH10,[1],[0.99979633]
MYH3,[1],[0.9997948]
JMJD1C,[1],[0.9997938]
HCK,[1],[0.9997937]
PCDH18,[1],[0.9997931]
ADRB1,[1],[0.9997929]
IL3RA,[1],[0.99978894]
PRMT1,[1],[0.9997869]
MMP23B,[1],[0.99978346]
H4C1,[1],[0.999783]
KIAA1549,[1],[0.9997819]
ACACA,[1],[0.9997782]
SIK1,[1],[0.9997768]
MAP3K11,[1],[0.9997749]
MUC6,[1],[0.99977106]
SMC2,[1],[0.99976856]
TLN1,[1],[0.9997671]
MECP2,[1],[0.999767]
BUB1B,[1],[0.9997633]
MLXIP,[1],[0.9997627]
PIK3R4,[1],[0.99976057]
SMARCA2,[1],[0.9997601]
XIAP,[1],[0.99975926]
HMOX1,[1],[0.9997582]
CUL1,[1],[0.99975795]
MME,[1],[0.9997576]
PIAS4,[1],[0.99975616]
CYP1B1,[1],[0.99975187]
FGF22,[1],[0.99975055]
CHUK,[1],[0.9997396]
PSMC3IP,[1],[0.99973685]
RPS6KA6,[1],[0.99973446]
PCDHB7,[1],[0.9997342]
RAD1,[1],[0.9997334]
ULK2,[1],[0.99973243]
ATP2B2,[1],[0.9997316]
BCL2L1,[1],[0.99972624]
NKD2,[1],[0.99972326]
IL18RAP,[1],[0.9997131]
SMURF2,[1],[0.99970645]
CSF1R,[1],[0.9997062]
FREM1,[1],[0.9997056]
PCK1,[1],[0.99970007]
AKT2,[1],[0.99969983]
CDC20,[1],[0.9996991]
POLR2L,[1],[0.99969816]
BMT2,[1],[0.99969685]
CYP17A1,[1],[0.9996928]
BCL10,[1],[0.99969196]
MAP3K3,[1],[0.9996872]
BAMBI,[1],[0.9996848]
GRIN2D,[1],[0.9996829]
MDC1,[1],[0.99968207]
MYL6B,[1],[0.99968076]
ADRB2,[1],[0.99967897]
ACVR1B,[1],[0.99967444]
PAXIP1,[1],[0.9996743]
NOD1,[1],[0.99967337]
CHRD,[1],[0.9996711]
DUSP9,[1],[0.99967074]
GRIN2C,[1],[0.99966705]
ARPC2,[1],[0.99966073]
POLR2K,[1],[0.9996543]
CSF2RB,[1],[0.99965143]
TGIF2,[1],[0.99965096]
CCNB1,[1],[0.9996499]
POLR2E,[1],[0.9996475]
BTK,[1],[0.9996427]
ELK1,[1],[0.9996401]
DNAJB1,[1],[0.99963844]
CD79A,[1],[0.9996325]
GEN1,[1],[0.9996296]
IHH,[1],[0.9996295]
FGF6,[1],[0.99962044]
FBXL7,[1],[0.9996146]
RASGRP1,[1],[0.99961394]
RFC2,[1],[0.999613]
IL1R1,[1],[0.99960953]
MYO5A,[1],[0.9996063]
HSD11B1,[1],[0.9996026]
SFRP4,[1],[0.99960154]
ORC1,[1],[0.99960095]
CASTOR2,[1],[0.99959415]
COX6C,[1],[0.9995914]
FZD1,[1],[0.99959105]
UBE2C,[1],[0.9995902]
MNAT1,[1],[0.99958473]
SFRP2,[1],[0.99957794]
F7,[1],[0.99957794]
EPB41L3,[1],[0.9995771]
BMP2,[1],[0.9995766]
VEGFC,[1],[0.99957544]
FSHR,[1],[0.9995753]
HELZ2,[1],[0.99956936]
CDK5R1,[1],[0.99955744]
NRP1,[1],[0.9995468]
DNM2,[1],[0.9995426]
EBF1,[1],[0.99954164]
RICTOR,[1],[0.99953973]
COX5A,[1],[0.99953866]
STAM2,[1],[0.9995378]
GIPR,[1],[0.9995365]
LY86,[1],[0.9995277]
LTBP1,[1],[0.9995214]
ETS2,[1],[0.99952054]
GRB2,[1],[0.9995161]
UBA2,[1],[0.99951077]
VIM,[1],[0.9995104]
KIF7,[1],[0.99950826]
CELSR1,[1],[0.9995054]
ARNT2,[1],[0.9995034]
STING1,[1],[0.9994987]
SMC1B,[1],[0.9994981]
RFC5,[1],[0.99949706]
TIMELESS,[1],[0.9994956]
ITSN1,[1],[0.99949384]
ARPC3,[1],[0.99949193]
NPY,[1],[0.9994838]
IL12A,[1],[0.9994715]
CASTOR1,[1],[0.99946636]
VIP,[1],[0.99946016]
CDCA8,[1],[0.99946016]
LDLR,[1],[0.99945503]
FGF18,[1],[0.9994535]
TRIM33,[1],[0.99945086]
EREG,[1],[0.9994499]
MDM2,[1],[0.9994469]
CRLF2,[1],[0.9994466]
PLEKHA7,[1],[0.9994456]
MAGI3,[1],[0.99944454]
PLAU,[1],[0.9994443]
PAGR1,[1],[0.9994411]
POLR2H,[1],[0.9994394]
SAP18,[1],[0.9994357]
RAP2C,[1],[0.9994331]
TRIM13,[1],[0.9994282]
CETN2,[1],[0.9994261]
HIVEP3,[1],[0.999426]
PTK6,[1],[0.99942005]
CENPE,[1],[0.9994154]
CDH13,[1],[0.9994143]
BRIP1,[1],[0.99941266]
ABCA1,[1],[0.9993895]
MYL5,[1],[0.99938834]
RALA,[1],[0.999387]
NPR1,[1],[0.99937785]
IL11,[1],[0.99936885]
MLX,[1],[0.99936336]
AQR,[1],[0.9993567]
EPO,[1],[0.9993512]
DNMT3A,[1],[0.99934894]
NUMB,[1],[0.9993426]
CHAF1A,[1],[0.9993413]
GAB1,[1],[0.9993381]
ARPC5,[1],[0.99933237]
FGF23,[1],[0.9993279]
MYLK2,[1],[0.9993224]
JUP,[1],[0.99931574]
ERCC1,[1],[0.9993136]
STAM,[1],[0.99929225]
NPAS2,[1],[0.9992854]
HEY1,[1],[0.9992847]
MMP21,[1],[0.9992843]
DSCAM,[1],[0.99928325]
IFT52,[1],[0.99928194]
FANCE,[1],[0.9992805]
CIT,[1],[0.9992803]
COL4A6,[1],[0.999275]
FANCA,[1],[0.99927]
SCN5A,[1],[0.9992619]
RPL10,[1],[0.9992618]
RAPGEF6,[1],[0.99925166]
LUM,[1],[0.99924004]
CLSPN,[1],[0.99923134]
EPHB6,[1],[0.9992225]
CFTR,[1],[0.9992212]
TBK1,[1],[0.99922097]
CDK1,[1],[0.99921954]
CYP2C8,[1],[0.9992188]
GP1BA,[1],[0.99921703]
EPHB4,[1],[0.999212]
PDS5B,[1],[0.9992111]
LMO2,[1],[0.9992107]
PPP1R12C,[1],[0.9991968]
MED13,[1],[0.999196]
IL12RB2,[1],[0.9991518]
CD79B,[1],[0.9991474]
CYP19A1,[1],[0.9991429]
PLEKHG2,[1],[0.99914193]
PHF20,[1],[0.99914134]
RUVBL2,[1],[0.99914134]
SMAD6,[1],[0.9991358]
TRPA1,[1],[0.9991346]
SOD1,[1],[0.999129]
DDB2,[1],[0.99912554]
HLA-DQA1,[1],[0.9991229]
GRAP2,[1],[0.9991221]
POLE,[1],[0.9991111]
MUC1,[1],[0.9991047]
TNFRSF17,[1],[0.9991043]
RBBP7,[1],[0.99910164]
F3,[1],[0.99909735]
EXT2,[1],[0.9990965]
CD55,[1],[0.99908745]
TPM3,[1],[0.9990809]
GATA1,[1],[0.9990792]
SETD1B,[1],[0.9990677]
ETV1,[1],[0.999065]
SYVN1,[1],[0.99905497]
RPS6KA1,[1],[0.9990526]
COX8A,[1],[0.999041]
MUS81,[1],[0.9990326]
INPPL1,[1],[0.9990195]
FZD4,[1],[0.999017]
CTTN,[1],[0.99901676]
MLXIPL,[1],[0.99901676]
STAMBP,[1],[0.9990133]
FANCG,[1],[0.99901235]
PLXNA1,[1],[0.9990113]
ATF2,[1],[0.99900717]
RAB23,[1],[0.99900407]
CDC37,[1],[0.9989936]
CNR1,[1],[0.9989926]
PCDHA3,[1],[0.99898595]
PTHLH,[1],[0.9989704]
CDK4,[1],[0.99896634]
EPN1,[1],[0.9989629]
TANK,[1],[0.99896264]
GP9,[1],[0.9989604]
FGF7,[1],[0.9989537]
PHKB,[1],[0.99894494]
WNT11,[1],[0.9989435]
PPP2R2B,[1],[0.9989365]
NEGR1,[1],[0.9989334]
MRE11,[1],[0.99893314]
PIKFYVE,[1],[0.9989317]
SYT1,[1],[0.99892396]
COL9A1,[1],[0.9989209]
EZR,[1],[0.9989178]
ANGPT1,[1],[0.9989158]
RNF8,[1],[0.9989116]
GOLGA4,[1],[0.9988977]
ICOSLG,[1],[0.9988865]
EIF4G1,[1],[0.99888617]
DRD5,[1],[0.99888533]
POU4F1,[1],[0.99887043]
CYFIP2,[1],[0.99886876]
ERCC4,[1],[0.99886864]
KALRN,[1],[0.9988601]
SELE,[1],[0.9988538]
ARPC1B,[1],[0.9988236]
CACNA2D1,[1],[0.99881953]
HOXA7,[1],[0.9988194]
CELSR2,[1],[0.9988097]
IL18R1,[1],[0.99880373]
COX6A1,[1],[0.99879277]
CD86,[1],[0.99878806]
GIT1,[1],[0.9987863]
FES,[1],[0.9987758]
CHD3,[1],[0.99876595]
SLIT2,[1],[0.9987658]
MADD,[1],[0.9987644]
RAD51,[1],[0.99875295]
ZMYM2,[1],[0.9987325]
COX5B,[1],[0.9987293]
DSE,[1],[0.9987287]
DLG1,[1],[0.9987161]
MMP28,[1],[0.9987142]
MYO15A,[1],[0.9987055]
COX6B1,[1],[0.99869365]
HDAC2,[1],[0.99868697]
CRTC1,[1],[0.9986853]
ADORA2A,[1],[0.99868447]
ADCY1,[1],[0.99867934]
HUS1,[1],[0.9986603]
HLA-DQB1,[1],[0.998642]
TLN2,[1],[0.99863017]
ITGB7,[1],[0.998623]
EDNRA,[1],[0.998601]
FMOD,[1],[0.99860054]
KMT2E,[1],[0.9985978]
SEC24B,[1],[0.99858785]
C6,[1],[0.99858737]
PDE1C,[1],[0.99857056]
CREB1,[1],[0.99856794]
PTN,[1],[0.9985537]
CUX1,[1],[0.99855345]
NSD2,[1],[0.9985378]
ACTN2,[1],[0.99853325]
SOX17,[1],[0.9985329]
SH3KBP1,[1],[0.9985279]
CHEK1,[1],[0.99852765]
MAP3K14,[1],[0.9985274]
CBL,[1],[0.9985258]
DNMT3B,[1],[0.9985096]
STRAP,[1],[0.99850684]
EFNA3,[1],[0.99850523]
CTNND1,[1],[0.998495]
DNAH14,[1],[0.9984499]
FOXO6,[1],[0.9984419]
DLX5,[1],[0.9984353]
MYL12B,[1],[0.9984238]
AKAP13,[1],[0.99841225]
RB1CC1,[1],[0.9984078]
PLXNA2,[1],[0.99840516]
CREB3L4,[1],[0.9984043]
CNTN1,[1],[0.9983973]
CLP1,[1],[0.9983931]
FLNB,[1],[0.998387]
H2AX,[1],[0.99838626]
PSMD2,[1],[0.9983785]
COL4A3,[1],[0.9983406]
COX4I1,[1],[0.9983359]
JUND,[1],[0.998324]
ALK,[1],[0.9983235]
NEFM,[1],[0.998315]
CUL4B,[1],[0.99831426]
ZNRF1,[1],[0.9983114]
PPARD,[1],[0.99830127]
TLR3,[1],[0.9982887]
TIAM2,[1],[0.9982572]
BAP1,[1],[0.9982495]
BLK,[1],[0.9982399]
FANCF,[1],[0.9982268]
TRPC6,[1],[0.9982114]
TRIM56,[1],[0.9982097]
JAG1,[1],[0.99820447]
MAGI1,[1],[0.99818027]
MTMR8,[1],[0.9981786]
PPP1R13L,[1],[0.9981622]
PSMC2,[1],[0.99816185]
HLA-E,[1],[0.99816066]
GCK,[1],[0.99815387]
MAP1B,[1],[0.9981536]
DDB1,[1],[0.99813265]
CSNK1E,[1],[0.99813074]
WAS,[1],[0.99812657]
DPYSL2,[1],[0.9981263]
CYCS,[1],[0.99811804]
CREB3L1,[1],[0.9981108]
CCNH,[1],[0.99810034]
COX7C,[1],[0.99807394]
CD4,[1],[0.9980719]
PLN,[1],[0.9980557]
PIAS2,[1],[0.9980546]
C8G,[1],[0.99805415]
PLK4,[1],[0.998054]
SHPRH,[1],[0.998054]
OFD1,[1],[0.9980415]
OTOF,[1],[0.99804074]
EP400,[1],[0.99803656]
ELL,[1],[0.9980337]
DOCK3,[1],[0.99803203]
IRF3,[1],[0.9980307]
GRIA3,[1],[0.99801505]
NEFL,[1],[0.9980021]
HIF3A,[1],[0.99799037]
FCGR3A,[1],[0.99799]
CAST,[1],[0.99798906]
FURIN,[1],[0.997985]
PTPRM,[1],[0.9979849]
ZFP36,[1],[0.9979838]
EPHB3,[1],[0.9979797]
MAPK9,[1],[0.9979685]
ZNF479,[1],[0.9979646]
HEYL,[1],[0.9979444]
MYO6,[1],[0.9979388]
TCL1A,[1],[0.99793136]
BICD1,[1],[0.9979309]
ELF3,[1],[0.99792457]
GNA14,[1],[0.99790704]
SAR1B,[1],[0.99790287]
NFIA,[1],[0.9979023]
ESR2,[1],[0.99790084]
DYRK2,[1],[0.9978904]
MAFB,[1],[0.9978594]
CD3E,[1],[0.9978556]
DOCK8,[1],[0.9977951]
EXT1,[1],[0.99778444]
RGS7,[1],[0.9977837]
HOXB13,[1],[0.99777466]
COX7B,[1],[0.9977451]
UST,[1],[0.9977102]
TAB2,[1],[0.99770594]
PCDHB16,[1],[0.99770087]
IGFBP1,[1],[0.99770004]
RALB,[1],[0.9976878]
NTF3,[1],[0.9976775]
NUP210,[1],[0.99765944]
FIP1L1,[1],[0.9976579]
FGG,[1],[0.9976532]
B2M,[1],[0.99762815]
FANCC,[1],[0.9975921]
PSMA1,[1],[0.997584]
IRF4,[1],[0.99757713]
TPM4,[1],[0.9975708]
POLR1A,[1],[0.99753165]
PSMA6,[1],[0.9975163]
WDR77,[1],[0.997505]
MTF1,[1],[0.99746644]
PTP4A2,[1],[0.99746454]
PPP4C,[1],[0.99745995]
CDK7,[1],[0.99743444]
SLC4A4,[1],[0.99742234]
GRM5,[1],[0.9973853]
ITGAX,[1],[0.9973736]
CFLAR,[1],[0.9973484]
ARHGAP35,[1],[0.9973435]
APP,[1],[0.99732864]
GRIK1,[1],[0.99731654]
SPRY4,[1],[0.99731296]
PSMB2,[1],[0.99728715]
DCHS1,[1],[0.99728644]
ASPH,[1],[0.99727756]
PLEKHM2,[1],[0.9972675]
ABL1,[1],[0.99724627]
MYH10,[1],[0.997235]
PSMC6,[1],[0.99723035]
NR1H2,[1],[0.99721587]
IL20RA,[1],[0.9972076]
PCDHB8,[1],[0.99720407]
ENO1,[1],[0.9971992]
PLXNB1,[1],[0.9971945]
HGS,[1],[0.9971927]
ILK,[1],[0.99718153]
USP6,[1],[0.9971506]
TNIK,[1],[0.99714404]
CHST11,[1],[0.99713814]
GRP,[1],[0.9971335]
KANSL1,[1],[0.9971257]
HSPA1B,[1],[0.9971213]
APOH,[1],[0.99711215]
CDH5,[1],[0.9970906]
COL4A1,[1],[0.99708945]
MSH2,[1],[0.9970879]
AOX1,[1],[0.9970771]
CHD8,[1],[0.9970657]
SEC24D,[1],[0.9970471]
HNF1A,[1],[0.9970425]
CHRM3,[1],[0.9970203]
APOE,[1],[0.9970186]
KNTC1,[1],[0.9969842]
GPC1,[1],[0.99698085]
CREB3L3,[1],[0.99697125]
ACTG1,[1],[0.9969663]
TRIP10,[1],[0.99695516]
CAMK4,[1],[0.9969392]
RXFP1,[1],[0.99692494]
WNT7B,[1],[0.99691343]
MAP3K8,[1],[0.9969098]
TRIM32,[1],[0.99689317]
FCGR2B,[1],[0.9968918]
CDHR2,[1],[0.9968917]
PSMA4,[1],[0.9968816]
HSD11B1L,[1],[0.9968721]
NCAPD3,[1],[0.99686027]
MMS19,[1],[0.9968503]
RAD9B,[1],[0.9968003]
OSMR,[1],[0.99679404]
BIRC3,[1],[0.9967709]
ARHGAP21,[1],[0.99673826]
CCL5,[1],[0.99673516]
HS3ST2,[1],[0.9967129]
NOX4,[1],[0.9966953]
TAB1,[1],[0.9966827]
PPM1D,[1],[0.9966595]
CACNA1F,[1],[0.99664825]
PER1,[1],[0.9966434]
UBA1,[1],[0.9966196]
GPS2,[1],[0.99661046]
ETV4,[1],[0.99659014]
CACNA1B,[1],[0.99656963]
CACNA1G,[1],[0.9965688]
CASP7,[1],[0.99656844]
PSMD1,[1],[0.9965256]
HS3ST1,[1],[0.99651414]
COX7A2L,[1],[0.9965107]
CYP1A1,[1],[0.99650913]
NFKBIE,[1],[0.9965077]
HDAC3,[1],[0.9964992]
ANK1,[1],[0.99649847]
COL6A2,[1],[0.9964964]
GNAO1,[1],[0.99649423]
MAP3K5,[1],[0.99648523]
E2F5,[1],[0.99646]
C5AR1,[1],[0.9964557]
TPTE,[1],[0.9964502]
EHHADH,[1],[0.99643576]
HLCS,[1],[0.9964154]
TICAM1,[1],[0.99640876]
CNTRL,[1],[0.9963971]
BOC,[1],[0.9963953]
CKAP5,[1],[0.9963864]
EML4,[1],[0.99638283]
DNMT1,[1],[0.99633765]
AXIN1,[1],[0.9963336]
PSMD12,[1],[0.99631315]
CBLC,[1],[0.9963122]
HEY2,[1],[0.9962921]
ITGA8,[1],[0.99627894]
HRH4,[1],[0.9962579]
FGF19,[1],[0.99625504]
PAK6,[1],[0.9962482]
CUL4A,[1],[0.9962477]
ACACB,[1],[0.9962289]
SPTB,[1],[0.9962136]
COL9A2,[1],[0.99620605]
FBXO11,[1],[0.9961759]
RARB,[1],[0.9961434]
FZD5,[1],[0.99614304]
CLDN2,[1],[0.99613756]
GRK1,[1],[0.99611264]
PPL,[1],[0.99610317]
CNTN3,[1],[0.99609095]
FGF13,[1],[0.99606603]
CBLB,[1],[0.99604553]
CDC25A,[1],[0.9960394]
ESCO1,[1],[0.99599755]
BARD1,[1],[0.9959895]
CD44,[1],[0.995972]
FZD7,[1],[0.9959644]
FGF4,[1],[0.99593985]
ZNRF3,[1],[0.9958918]
ACVRL1,[1],[0.9958903]
SSTR3,[1],[0.99588275]
DAXX,[1],[0.9958353]
PSMD4,[1],[0.99583155]
LEFTY1,[1],[0.9958301]
HHIP,[1],[0.9958016]
CDK9,[1],[0.9957819]
UTP14A,[1],[0.99577844]
PPP2R5D,[1],[0.99577147]
HDAC1,[1],[0.99576664]
COL6A1,[1],[0.99576193]
MED13L,[1],[0.99571913]
ARHGAP31,[1],[0.99570674]
PSMD3,[1],[0.9956898]
SLC8A1,[1],[0.9956862]
ACTL6A,[1],[0.99567974]
PSMD11,[1],[0.99567634]
CRKL,[1],[0.9956683]
TIFA,[1],[0.9956547]
SMG1,[1],[0.99565214]
TCF3,[1],[0.99554694]
TDP2,[1],[0.9954847]
DVL3,[1],[0.9954691]
PCBP1,[1],[0.9954661]
ATP1A1,[1],[0.9954656]
CLIC5,[1],[0.9954253]
CALD1,[1],[0.9954203]
CCND3,[1],[0.9953998]
GAS6,[1],[0.99538654]
ATP2B4,[1],[0.99538463]
DOCK7,[1],[0.9953825]
FERMT3,[1],[0.99537176]
SSH2,[1],[0.99534947]
REEP1,[1],[0.9953478]
DOCK1,[1],[0.99533254]
COL9A3,[1],[0.9953225]
SFRP1,[1],[0.99530244]
ADCY7,[1],[0.9952852]
MAFA,[1],[0.9952827]
GLI2,[1],[0.995282]
PSCA,[1],[0.9952773]
EXOC3,[1],[0.9952278]
TUBB4A,[1],[0.99521166]
FZD3,[1],[0.99520797]
MIB1,[1],[0.99520457]
ABCB4,[1],[0.99518883]
CREM,[1],[0.99513406]
F5,[1],[0.9950795]
CD74,[1],[0.9950553]
HDAC4,[1],[0.9950537]
HBEGF,[1],[0.99502844]
TTF2,[1],[0.99502206]
EPHA4,[1],[0.99502075]
BCR,[1],[0.9950039]
DHH,[1],[0.9949974]
NDST2,[1],[0.9949787]
UTP20,[1],[0.99496657]
ARHGEF1,[1],[0.994964]
ARHGEF10,[1],[0.9949458]
NUP107,[1],[0.99492407]
F12,[1],[0.9948991]
COL25A1,[1],[0.99488884]
GTF2A1,[1],[0.99485576]
KCNMA1,[1],[0.99484384]
CDH2,[1],[0.994833]
S100A9,[1],[0.9948295]
KPNA2,[1],[0.9947272]
FGR,[1],[0.99472153]
ACTN1,[1],[0.9946837]
CCNF,[1],[0.9946622]
NPNT,[1],[0.9946449]
NKD1,[1],[0.9946286]
HSPA6,[1],[0.9946104]
LEFTY2,[1],[0.99458355]
CNR2,[1],[0.9945528]
DHX9,[1],[0.99453175]
CSGALNACT1,[1],[0.9944508]
CREB3,[1],[0.9944425]
CCL2,[1],[0.9944066]
TRPM8,[1],[0.99439937]
VTN,[1],[0.994348]
ITGAM,[1],[0.9943321]
AMPH,[1],[0.99431807]
STIL,[1],[0.9942934]
ARPC4,[1],[0.9942924]
GDI1,[1],[0.9942726]
ADAM17,[1],[0.9942544]
ZNF99,[1],[0.9942472]
BCL9,[1],[0.9942251]
DLL4,[1],[0.99422425]
ARHGEF4,[1],[0.99421114]
FGF3,[1],[0.9940587]
UBE2S,[1],[0.9940289]
EPOR,[1],[0.99402666]
GABBR2,[1],[0.99401915]
CGNL1,[1],[0.9940019]
WNT7A,[1],[0.99400085]
CASP6,[1],[0.9939925]
DVL2,[1],[0.9939482]
FGF2,[1],[0.99393773]
PCDH20,[1],[0.9939115]
BMP8B,[1],[0.9939009]
ZFP36L1,[1],[0.99389935]
GPR15,[1],[0.99389935]
HS6ST1,[1],[0.9937748]
THBD,[1],[0.9937723]
KCNMB2,[1],[0.99371755]
CHRM4,[1],[0.9936965]
VCL,[1],[0.99367577]
DOK2,[1],[0.9936631]
CNGA1,[1],[0.99360174]
TNFSF11,[1],[0.9935754]
NUP188,[1],[0.99353117]
CCNE2,[1],[0.9935278]
ARAP3,[1],[0.9935069]
NUP98,[1],[0.9934843]
PLOD3,[1],[0.9934642]
PABPC1,[1],[0.99343854]
CD48,[1],[0.99332786]
IBTK,[1],[0.99330455]
DIAPH2,[1],[0.99330324]
MEN1,[1],[0.9932561]
SELP,[1],[0.9932505]
BTC,[1],[0.993246]
EPHA8,[1],[0.9932448]
PRICKLE1,[1],[0.99324155]
HES5,[1],[0.99323046]
TAL1,[1],[0.9931462]
PCDH7,[1],[0.9931445]
CNOT3,[1],[0.9931335]
IGF2R,[1],[0.993127]
SRGAP3,[1],[0.99311227]
POU2F2,[1],[0.9930935]
CCAR2,[1],[0.9930506]
BCL9L,[1],[0.99304384]
SBF1,[1],[0.9930276]
KLF5,[1],[0.9930091]
STAP1,[1],[0.99300694]
CCNB3,[1],[0.9929779]
RIPK2,[1],[0.992904]
CIAO1,[1],[0.99285334]
RGS3,[1],[0.99283606]
PSMD6,[1],[0.99283534]
HIPK2,[1],[0.99282175]
SUGP1,[1],[0.9927988]
ELN,[1],[0.99266523]
CD28,[1],[0.99265045]
AHCTF1,[1],[0.9926421]
COL4A2,[1],[0.99263495]
GNG4,[1],[0.99258715]
CASP3,[1],[0.9925842]
SNX1,[1],[0.9925729]
PSMC5,[1],[0.9925167]
PSMD14,[1],[0.992502]
GTSE1,[1],[0.99246275]
TXNIP,[1],[0.9924561]
DGKD,[1],[0.99245125]
SCIN,[1],[0.9924494]
MCM7,[1],[0.9924395]
PHKA2,[1],[0.9924076]
TRPV6,[1],[0.9923971]
SIRPA,[1],[0.9923339]
PIF1,[1],[0.9923149]
CHM,[1],[0.9922937]
H3-3A,[1],[0.9922863]
HPSE,[1],[0.9922713]
PIK3C2B,[1],[0.9922591]
CTF1,[1],[0.9922461]
POT1,[1],[0.9922323]
CRK,[1],[0.9921714]
BMP1,[1],[0.99215966]
CACNA2D2,[1],[0.9921415]
ZNF331,[1],[0.9921405]
DIAPH1,[1],[0.99213576]
ARFGEF2,[1],[0.99210536]
INS,[1],[0.99209774]
PSMA5,[1],[0.99209386]
ITSN2,[1],[0.9920533]
