Gene,Predicted Label,Probability
CDH13,[1],[0.9856548]
DNAJC6,[1],[0.98562974]
DCTD,[1],[0.9856134]
KRT18,[1],[0.9855876]
MTMR4,[1],[0.98553145]
MYOF,[1],[0.985516]
CCL21,[1],[0.9854935]
KCNE2,[1],[0.9854565]
ENAM,[1],[0.9854137]
PDE4DIP,[1],[0.98540896]
APH1A,[1],[0.9854081]
BMP4,[1],[0.98538095]
MAOA,[1],[0.9853635]
PDE1C,[1],[0.9853479]
GRIK2,[1],[0.98533833]
TJP2,[1],[0.98533547]
EDA2R,[1],[0.98532444]
CXCL5,[1],[0.98529446]
NLGN1,[1],[0.9852791]
CYFIP1,[1],[0.9852696]
AGO3,[1],[0.98523474]
ADAMTS5,[1],[0.98523325]
HOXC5,[1],[0.98521686]
SLC7A9,[1],[0.9851837]
TAB1,[1],[0.98518074]
DUT,[1],[0.985171]
MAML2,[1],[0.98516035]
PER2,[1],[0.98515457]
COL9A1,[1],[0.9851425]
CFC1,[1],[0.9851243]
DUSP9,[1],[0.9851104]
STX1A,[1],[0.9851059]
ARHGEF7,[1],[0.98509336]
XPC,[1],[0.9850825]
C8G,[1],[0.9850413]
SRGAP1,[1],[0.9849799]
LGI1,[1],[0.9849663]
KLHL13,[1],[0.98495203]
AREL1,[1],[0.9849353]
NAB2,[1],[0.9849266]
PTP4A1,[1],[0.984884]
DLD,[1],[0.9848683]
MAN1B1,[1],[0.98486567]
ACHE,[1],[0.9847974]
JAG2,[1],[0.98475707]
NCF4,[1],[0.9847017]
PPIA,[1],[0.98467165]
GNB3,[1],[0.9846544]
SAP30L,[1],[0.9846289]
CMTM4,[1],[0.9846265]
NPHP4,[1],[0.98457426]
SHROOM3,[1],[0.98453933]
PER1,[1],[0.9845241]
IL1RL1,[1],[0.9845069]
GPS2,[1],[0.98445904]
KCNB2,[1],[0.984455]
OPRK1,[1],[0.9844422]
SERPINB13,[1],[0.9843671]
KRT8,[1],[0.9843627]
SENP5,[1],[0.98430127]
UBE4B,[1],[0.9842971]
PENK,[1],[0.9842918]
KDM5A,[1],[0.9842741]
RC3H1,[1],[0.9842599]
AVPR1A,[1],[0.9842583]
ZNF423,[1],[0.9842136]
SP3,[1],[0.9842079]
BRPF1,[1],[0.9841613]
RFC5,[1],[0.9841612]
TRPC3,[1],[0.98412645]
CD99,[1],[0.9841263]
COLEC12,[1],[0.9841201]
WDR48,[1],[0.9841137]
CCNF,[1],[0.98411256]
AP2M1,[1],[0.9840953]
PPL,[1],[0.9839961]
CTBP2,[1],[0.9839189]
MLNR,[1],[0.9838987]
FLT1,[1],[0.9838483]
ESCO2,[1],[0.983844]
CYFIP2,[1],[0.9838324]
ADAMTS2,[1],[0.9838224]
SLX4,[1],[0.9838135]
HSP90B1,[1],[0.98378503]
DCN,[1],[0.9837673]
SSH1,[1],[0.98367864]
ITGA3,[1],[0.98362654]
CLDN4,[1],[0.98361903]
WNT7A,[1],[0.9835962]
EFNA1,[1],[0.9835865]
PGAP1,[1],[0.9835824]
EDNRB,[1],[0.983563]
CFI,[1],[0.9835179]
GSPT2,[1],[0.9834853]
VANGL1,[1],[0.9833798]
NR1I3,[1],[0.98330253]
ZNF70,[1],[0.983226]
APLP2,[1],[0.98321563]
HMGA1,[1],[0.9831769]
PCGF2,[1],[0.98316425]
SHANK1,[1],[0.98314583]
XDH,[1],[0.98312217]
TRIM2,[1],[0.9830699]
ATP12A,[1],[0.9830292]
CRADD,[1],[0.98300606]
CHEK1,[1],[0.98299086]
MTFMT,[1],[0.98298806]
GLB1,[1],[0.982973]
PMAIP1,[1],[0.9829721]
CARD11,[1],[0.98295224]
PSMA5,[1],[0.98293173]
CLDN5,[1],[0.9828498]
INTS2,[1],[0.9827214]
CEP192,[1],[0.9827157]
GSTA2,[1],[0.9826873]
PSMD7,[1],[0.9826664]
SSH2,[1],[0.982644]
EYA4,[1],[0.9826345]
CXCR3,[1],[0.98259914]
CHST1,[1],[0.98252827]
ITGA5,[1],[0.9824839]
FIP1L1,[1],[0.98248106]
KLRD1,[1],[0.98241764]
MME,[1],[0.98236173]
CNTLN,[1],[0.98235804]
PSMD3,[1],[0.98231953]
PSMB9,[1],[0.98231345]
PARVA,[1],[0.9822922]
INHBE,[1],[0.9822229]
PPM1B,[1],[0.9822177]
PPP2CB,[1],[0.9822093]
CDC6,[1],[0.98213]
RAI1,[1],[0.9820926]
AKR1C1,[1],[0.982061]
NRP1,[1],[0.9819781]
USP10,[1],[0.98197466]
TBCD,[1],[0.9819541]
NFKBIB,[1],[0.9819531]
JUND,[1],[0.981938]
CUL9,[1],[0.9818979]
ESPL1,[1],[0.98187125]
TRPC7,[1],[0.9818396]
HCFC1,[1],[0.9818334]
CHRNB2,[1],[0.98182493]
MAPKAPK5,[1],[0.9818216]
SOS2,[1],[0.98181605]
KLK4,[1],[0.9817633]
RDH11,[1],[0.9817541]
AGO2,[1],[0.9817399]
PMEPA1,[1],[0.98173]
AP2B1,[1],[0.9816726]
UMPS,[1],[0.9816471]
NKD1,[1],[0.98161316]
TBK1,[1],[0.9815987]
SUMO1,[1],[0.98158056]
RPL4,[1],[0.98156184]
CABLES1,[1],[0.98155254]
CNGB1,[1],[0.9815021]
WIPF1,[1],[0.9814612]
SPINT2,[1],[0.98144823]
XRCC4,[1],[0.98135054]
ING2,[1],[0.9813483]
CCDC39,[1],[0.9813331]
GDA,[1],[0.98125273]
RFC3,[1],[0.98124367]
CCT3,[1],[0.9811947]
PDIA6,[1],[0.98116195]
HES1,[1],[0.981136]
WNT4,[1],[0.9810431]
TBP,[1],[0.9810013]
ARHGAP25,[1],[0.98098606]
ORC1,[1],[0.9809779]
AP1B1,[1],[0.9809776]
DNER,[1],[0.98096395]
MCF2,[1],[0.9809585]
HPSE2,[1],[0.9808786]
BAZ1B,[1],[0.9808364]
DDB1,[1],[0.9808359]
FAM110B,[1],[0.9808121]
CDK9,[1],[0.98079383]
TNIK,[1],[0.9807931]
SERPIND1,[1],[0.9807206]
ADAM23,[1],[0.9807169]
IL16,[1],[0.9807164]
RB1CC1,[1],[0.9806842]
KIF5C,[1],[0.9806717]
KANSL1,[1],[0.98066527]
CAT,[1],[0.9806614]
HDAC2,[1],[0.98062974]
MSR1,[1],[0.9805809]
GSTM4,[1],[0.98054713]
CLOCK,[1],[0.9805258]
MZB1,[1],[0.9805186]
ENPEP,[1],[0.9804993]
CSPP1,[1],[0.9804836]
LATS1,[1],[0.9804323]
GON4L,[1],[0.9803986]
ABCB4,[1],[0.9803705]
ACVR2B,[1],[0.9803683]
LOXL1,[1],[0.9803444]
PPP1R3A,[1],[0.9803237]
OPCML,[1],[0.980317]
KPNA2,[1],[0.98030055]
RBBP7,[1],[0.9802729]
PTPN22,[1],[0.9802571]
CD33,[1],[0.98022974]
LPA,[1],[0.9801948]
TANC1,[1],[0.9801876]
GMPR,[1],[0.9800867]
PELI2,[1],[0.98004705]
RDH10,[1],[0.9799713]
DDC,[1],[0.97990054]
PSMB7,[1],[0.9798942]
GRHL1,[1],[0.9798881]
KERA,[1],[0.9798678]
BCL9L,[1],[0.97985417]
TAP2,[1],[0.9797626]
DNAJC3,[1],[0.9796783]
HBB,[1],[0.97965026]
GYS1,[1],[0.97963184]
KIF11,[1],[0.9796305]
WASF1,[1],[0.9795746]
DPYSL2,[1],[0.9795455]
TRIM27,[1],[0.9795369]
ARHGEF17,[1],[0.97951597]
CELF2,[1],[0.97946703]
RXFP4,[1],[0.97945625]
CTSW,[1],[0.9794524]
SUV39H1,[1],[0.9794478]
STK11,[1],[0.97944516]
LGI4,[1],[0.97943866]
ANGPTL3,[1],[0.9793666]
PSEN1,[1],[0.9793355]
VAMP1,[1],[0.9793311]
PSMB8,[1],[0.97929174]
OAT,[1],[0.9792675]
SEC31B,[1],[0.97922313]
EWSR1,[1],[0.9792188]
PARP9,[1],[0.97921056]
IDE,[1],[0.9791782]
SOX6,[1],[0.9791753]
DAPK2,[1],[0.9791424]
SLC2A1,[1],[0.979115]
TNFRSF1B,[1],[0.9790901]
PSMA4,[1],[0.9790812]
KCNC3,[1],[0.9790699]
AP4B1,[1],[0.97906494]
GCHFR,[1],[0.9790592]
FHOD1,[1],[0.979047]
CRB1,[1],[0.9789988]
GNAO1,[1],[0.9789842]
MYO1A,[1],[0.97886974]
ADAM22,[1],[0.9787291]
LPAR4,[1],[0.9787243]
TRPV4,[1],[0.9786587]
EFNB2,[1],[0.9786509]
ITGA9,[1],[0.9786507]
CALML5,[1],[0.9786493]
EEF2,[1],[0.9786446]
SSTR5,[1],[0.9786266]
GTF2F1,[1],[0.9785856]
CSNK2B,[1],[0.978562]
CHRNA7,[1],[0.97853947]
XCL1,[1],[0.97852296]
RUSC2,[1],[0.97849005]
MAPKAP1,[1],[0.97846]
PDE3A,[1],[0.9784107]
NFYC,[1],[0.97840756]
RGMB,[1],[0.9783362]
CDK13,[1],[0.97823024]
STAT2,[1],[0.9782138]
DOLK,[1],[0.9782072]
MIOX,[1],[0.97817117]
SMG7,[1],[0.9781543]
AFF1,[1],[0.9781352]
ASCC3,[1],[0.97803146]
TNFRSF11B,[1],[0.97795093]
ISYNA1,[1],[0.97794914]
BAD,[1],[0.97789055]
RAD51D,[1],[0.9778415]
TEK,[1],[0.9778165]
PSMA2,[1],[0.97778213]
SMC1B,[1],[0.97777987]
RAB3GAP2,[1],[0.9777746]
EPHB2,[1],[0.977733]
ACKR2,[1],[0.9776703]
PDE3B,[1],[0.9776137]
PIK3C2A,[1],[0.977594]
WDR33,[1],[0.97752166]
USF1,[1],[0.97750103]
LILRB2,[1],[0.97744226]
DHCR7,[1],[0.9773881]
ZFP36,[1],[0.9773632]
EPB42,[1],[0.9773163]
SCD5,[1],[0.9772981]
RPLP0,[1],[0.9772843]
HAVCR1,[1],[0.97728205]
SNAI2,[1],[0.9771303]
EPS8,[1],[0.97708184]
ENPP2,[1],[0.9770083]
TP53BP2,[1],[0.97696304]
WNT1,[1],[0.97689396]
CITED4,[1],[0.9768859]
NFIX,[1],[0.97687095]
TRPM7,[1],[0.97678304]
ZEB2,[1],[0.97668934]
DFFA,[1],[0.97667605]
MMP8,[1],[0.97667205]
MYL12A,[1],[0.97663975]
TAF15,[1],[0.97662234]
NEO1,[1],[0.97660214]
SELE,[1],[0.9766009]
SMARCA5,[1],[0.97657806]
RXRB,[1],[0.97653735]
IKBKG,[1],[0.9765372]
FAM20C,[1],[0.97653484]
SGIP1,[1],[0.9765232]
PRKCH,[1],[0.97652286]
GJD2,[1],[0.9765189]
CACNA2D1,[1],[0.9765181]
ELK4,[1],[0.97637594]
AOX1,[1],[0.97635376]
DLK1,[1],[0.97633696]
PTCRA,[1],[0.97629625]
BRINP1,[1],[0.97628164]
THY1,[1],[0.97624445]
TNFSF11,[1],[0.97623426]
DAPP1,[1],[0.9761815]
DAB2IP,[1],[0.97612756]
NRTN,[1],[0.9760969]
GNB5,[1],[0.9760724]
PTPN7,[1],[0.97605455]
PHF21A,[1],[0.97604454]
COL9A2,[1],[0.97598165]
LAMTOR2,[1],[0.97595745]
SOX4,[1],[0.97593075]
ASS1,[1],[0.9758704]
NCKAP1,[1],[0.97586673]
BMX,[1],[0.97585535]
GANAB,[1],[0.9758236]
MUTYH,[1],[0.97578037]
NPR1,[1],[0.97573304]
PPRC1,[1],[0.9757327]
PSMC4,[1],[0.9756328]
C1QC,[1],[0.97559696]
ZNF207,[1],[0.97558933]
CNNM4,[1],[0.9754934]
AQR,[1],[0.9754691]
ATAD2,[1],[0.97540164]
KRT16,[1],[0.97526884]
HAPLN1,[1],[0.97521293]
ABCB11,[1],[0.9752017]
HLA-DRB5,[1],[0.97519535]
RBFOX2,[1],[0.9751891]
CSNK1A1,[1],[0.97518015]
SEMA3A,[1],[0.97506136]
MVD,[1],[0.9750522]
ITSN1,[1],[0.97505206]
APH1B,[1],[0.9750074]
ARTN,[1],[0.97484744]
KCTD3,[1],[0.9748405]
LIN7C,[1],[0.97482216]
NEDD4,[1],[0.97480416]
OCRL,[1],[0.9746806]
CBFA2T3,[1],[0.9746036]
CHST5,[1],[0.974591]
SOST,[1],[0.9745901]
PRDX3,[1],[0.9745389]
EPS15L1,[1],[0.97453713]
PAQR8,[1],[0.97452253]
MCM5,[1],[0.97451437]
ZNF350,[1],[0.97440004]
DSG2,[1],[0.97439486]
ZNF384,[1],[0.974392]
ELF1,[1],[0.9743459]
TUBB,[1],[0.97432864]
GOLGA3,[1],[0.9743147]
SEL1L,[1],[0.97429997]
SUZ12,[1],[0.97427136]
ALDOA,[1],[0.97426933]
TNNT2,[1],[0.9742357]
AMOTL1,[1],[0.974147]
PGM1,[1],[0.97412443]
CITED2,[1],[0.9741077]
NDST1,[1],[0.9740451]
GTF2A1,[1],[0.9739603]
PSMD8,[1],[0.9739223]
RPL31,[1],[0.97386295]
SAP30,[1],[0.97385275]
EIF4B,[1],[0.9737376]
DSG1,[1],[0.9736613]
FZD9,[1],[0.9736336]
CACNA1G,[1],[0.9734866]
ACTL6A,[1],[0.97348523]
PGAM1,[1],[0.9734726]
BTLA,[1],[0.97346985]
EME1,[1],[0.9734374]
BMP7,[1],[0.97339386]
BRCC3,[1],[0.97338146]
PIWIL4,[1],[0.9733725]
SETD1A,[1],[0.97332835]
CR2,[1],[0.9733055]
LNX1,[1],[0.9732892]
MAN2A1,[1],[0.9732676]
SCD,[1],[0.973229]
SKP2,[1],[0.9731823]
FLI1,[1],[0.9731226]
DHX15,[1],[0.9730848]
PKP2,[1],[0.9730291]
VAMP8,[1],[0.97301394]
IL6R,[1],[0.97299767]
ACOX1,[1],[0.97299296]
EPM2A,[1],[0.9729797]
FAH,[1],[0.972932]
TDP2,[1],[0.9729234]
EPHB4,[1],[0.9729207]
ATP1A3,[1],[0.9728704]
RIPK1,[1],[0.9728459]
GATA4,[1],[0.9728439]
MED13L,[1],[0.9728425]
CAPZA1,[1],[0.9727844]
PSMA3,[1],[0.97265166]
HLA-DQA2,[1],[0.9725916]
PSMC2,[1],[0.9724859]
NTSR1,[1],[0.97241896]
PTP4A3,[1],[0.97241277]
USP28,[1],[0.97241026]
SLC3A2,[1],[0.97240597]
RNF103,[1],[0.97239155]
WNK4,[1],[0.9723867]
ADNP,[1],[0.97236055]
ATP1A2,[1],[0.9722189]
CNR1,[1],[0.9722125]
BTRC,[1],[0.97214353]
GNA12,[1],[0.97213113]
MCF2L,[1],[0.9721034]
SFRP1,[1],[0.97203964]
PIK3R4,[1],[0.9719883]
OXTR,[1],[0.97197413]
PDLIM2,[1],[0.9718785]
SIRT2,[1],[0.97181636]
CCNE2,[1],[0.9718104]
MATN3,[1],[0.97176516]
FCGR2A,[1],[0.9717462]
TIRAP,[1],[0.9716761]
DEF6,[1],[0.97165865]
TDRD5,[1],[0.9716052]
CCT6B,[1],[0.97159284]
IL3,[1],[0.9715868]
MCM6,[1],[0.97156423]
PAFAH1B3,[1],[0.9715399]
PLK4,[1],[0.9714991]
AZU1,[1],[0.9714423]
B3GNT8,[1],[0.97143024]
NMUR2,[1],[0.9713477]
GALNT3,[1],[0.9712999]
GNAT2,[1],[0.97129685]
SKP1,[1],[0.9712701]
SLC18A1,[1],[0.971201]
CDH3,[1],[0.9711907]
INHBC,[1],[0.971133]
PPP2CA,[1],[0.97113174]
KNG1,[1],[0.971126]
PSMD11,[1],[0.971102]
HADHB,[1],[0.9710877]
GRB14,[1],[0.9710788]
ALOX15B,[1],[0.9709872]
UBE2N,[1],[0.9709807]
CARM1,[1],[0.9709481]
PKD2,[1],[0.9708524]
LAPTM5,[1],[0.970849]
CEP170,[1],[0.97082967]
GATM,[1],[0.97074765]
SKA1,[1],[0.9706189]
TRIM33,[1],[0.9705859]
XRCC5,[1],[0.97050494]
POU2AF1,[1],[0.9704918]
CD180,[1],[0.97037137]
JUNB,[1],[0.97036564]
ATXN2,[1],[0.9702045]
INPP4B,[1],[0.9701825]
NKX3-2,[1],[0.9700769]
CDK5RAP2,[1],[0.97002465]
PCOLCE,[1],[0.97001094]
FHL5,[1],[0.96997726]
TCTN3,[1],[0.96990305]
MGMT,[1],[0.9698795]
ADAMTS12,[1],[0.96987724]
USP3,[1],[0.9698417]
ERCC5,[1],[0.96983844]
CD200R1,[1],[0.96982837]
TEP1,[1],[0.9697695]
LPAR3,[1],[0.9697188]
SLC12A9,[1],[0.9697091]
PSMA6,[1],[0.96970874]
DCTN1,[1],[0.9696488]
SYVN1,[1],[0.96963197]
VANGL2,[1],[0.9696017]
CHRNA2,[1],[0.96959394]
IFT122,[1],[0.9695776]
CYBA,[1],[0.9695482]
MTA1,[1],[0.9695217]
EXOC6B,[1],[0.9694592]
GDPD5,[1],[0.9694437]
ANXA2,[1],[0.96931535]
CEP120,[1],[0.9693034]
AKAP5,[1],[0.96929777]
CKAP5,[1],[0.96926457]
PKN2,[1],[0.9692171]
CDC42BPA,[1],[0.96912473]
NTHL1,[1],[0.9691048]
DKK2,[1],[0.9690994]
SPTB,[1],[0.96907616]
PPM1D,[1],[0.9690412]
TJP3,[1],[0.9690307]
MYADM,[1],[0.9690156]
NEK1,[1],[0.96891326]
MPDZ,[1],[0.9688826]
CYTH4,[1],[0.9688362]
HTRA1,[1],[0.9686885]
ABI3,[1],[0.9686835]
USP49,[1],[0.96858984]
TBC1D4,[1],[0.96855843]
UBR2,[1],[0.96854925]
NLGN3,[1],[0.9685288]
PLN,[1],[0.96851414]
DYNC1I2,[1],[0.9685129]
XPO5,[1],[0.9684988]
SOCS3,[1],[0.9684605]
SRSF2,[1],[0.9684595]
CAP1,[1],[0.9683823]
VAMP3,[1],[0.96837527]
MEPE,[1],[0.9683548]
ITPK1,[1],[0.96828854]
ZMIZ1,[1],[0.9682644]
LDLR,[1],[0.9682244]
CYP2S1,[1],[0.9681815]
PUM2,[1],[0.9681786]
LEO1,[1],[0.9681598]
NCOA1,[1],[0.96812135]
TARS2,[1],[0.96811867]
CKLF,[1],[0.9680908]
SMAD7,[1],[0.96806943]
HDAC5,[1],[0.96806675]
LYZ,[1],[0.9680615]
CRHR1,[1],[0.96805155]
WNT3,[1],[0.9679376]
KCNH3,[1],[0.9679185]
OPN1SW,[1],[0.9678619]
RBM24,[1],[0.96782595]
CPB1,[1],[0.9678027]
PPP3CA,[1],[0.9677948]
SCRIB,[1],[0.9677871]
TLL2,[1],[0.96777225]
MPO,[1],[0.9677569]
RBPJ,[1],[0.9677394]
RHBDF2,[1],[0.9677287]
EHMT1,[1],[0.96771985]
NDUFS3,[1],[0.96765745]
BAIAP2,[1],[0.9676416]
PLLP,[1],[0.96759206]
NUMB,[1],[0.96757466]
GNG12,[1],[0.96756804]
HOXC6,[1],[0.9674577]
ENO1,[1],[0.96740234]
NPM1,[1],[0.9673582]
GEM,[1],[0.9673492]
EIF2AK3,[1],[0.9672204]
DBH,[1],[0.9671263]
CDCA7,[1],[0.9671177]
DNM3,[1],[0.96699333]
RNF2,[1],[0.96697915]
IRX5,[1],[0.9669634]
NEK2,[1],[0.9669308]
PDE4A,[1],[0.9669067]
GALNS,[1],[0.9668538]
FUBP1,[1],[0.9668395]
SLC4A2,[1],[0.96681255]
FGF12,[1],[0.9667908]
SEC31A,[1],[0.9667476]
SUOX,[1],[0.9665139]
ACOX2,[1],[0.96649396]
PSMB4,[1],[0.9663636]
FGF13,[1],[0.96635103]
CALB1,[1],[0.9663509]
OS9,[1],[0.96634287]
ALS2CL,[1],[0.9663395]
SGCA,[1],[0.96627265]
CD74,[1],[0.96612954]
IKZF4,[1],[0.9661095]
TNS4,[1],[0.96609384]
LNPEP,[1],[0.96608925]
C1R,[1],[0.96607554]
KCNC4,[1],[0.96600235]
KLC1,[1],[0.9659579]
PKP4,[1],[0.96583444]
COL17A1,[1],[0.9658233]
F13A1,[1],[0.96581584]
KAT2A,[1],[0.9658036]
MCL1,[1],[0.96576035]
ONECUT1,[1],[0.9656741]
CYB5R2,[1],[0.9656651]
EZH1,[1],[0.9656307]
SLC10A2,[1],[0.9655547]
LRAT,[1],[0.9655393]
PSMD1,[1],[0.9655345]
HNRNPA2B1,[1],[0.96552646]
STK36,[1],[0.9654399]
PRKD1,[1],[0.9653999]
EXOC2,[1],[0.9653967]
PPIE,[1],[0.96531427]
AQP3,[1],[0.96526563]
PCCA,[1],[0.96520466]
PBX3,[1],[0.96518856]
STK39,[1],[0.9651743]
SPAG17,[1],[0.96514744]
GRID2,[1],[0.96510524]
WBP11,[1],[0.965084]
NPC1,[1],[0.9650437]
CEP250,[1],[0.96503556]
BBS2,[1],[0.96496534]
PSENEN,[1],[0.9649379]
FYCO1,[1],[0.96488845]
ALDH1L1,[1],[0.9648688]
KRT13,[1],[0.96480066]
POLR2D,[1],[0.9647754]
CYP39A1,[1],[0.964707]
KREMEN2,[1],[0.9647069]
MND1,[1],[0.9646704]
UBE2L3,[1],[0.96466696]
DOCK6,[1],[0.96465635]
AGRN,[1],[0.9646462]
GLUD2,[1],[0.9646386]
MSX2,[1],[0.96458966]
GMIP,[1],[0.96457136]
PACSIN1,[1],[0.96454585]
LDLRAP1,[1],[0.96450824]
KCNQ1,[1],[0.96448886]
BCLAF1,[1],[0.9644569]
FOXG1,[1],[0.96444917]
KCNE1,[1],[0.96439934]
MLXIP,[1],[0.96435404]
TIMP2,[1],[0.9643132]
FOXA2,[1],[0.96429724]
APRT,[1],[0.96428597]
RACGAP1,[1],[0.9642704]
KPNA3,[1],[0.96425116]
IPO7,[1],[0.9641781]
DUSP5,[1],[0.9641431]
CAMK1,[1],[0.9641381]
WNT10B,[1],[0.9641143]
PDE4D,[1],[0.9640853]
C1QA,[1],[0.96407837]
AMD1,[1],[0.96401745]
LSAMP,[1],[0.96400493]
GINS4,[1],[0.9638399]
NCOA7,[1],[0.9637934]
EIF3E,[1],[0.96373904]
PACS2,[1],[0.9637051]
DUSP8,[1],[0.96365744]
BCAR1,[1],[0.9636001]
GRB7,[1],[0.96356833]
STXBP1,[1],[0.9635545]
CNTFR,[1],[0.96351707]
CMTM7,[1],[0.9634964]
RECK,[1],[0.96349263]
SEC23B,[1],[0.96347934]
CLN5,[1],[0.9634383]
PLK2,[1],[0.9633522]
CHRDL2,[1],[0.9633446]
SPG11,[1],[0.96330994]
TGFB1I1,[1],[0.9633044]
PPFIA4,[1],[0.96330243]
NPC2,[1],[0.9632863]
GIPR,[1],[0.9632479]
TNK2,[1],[0.9632356]
SNX2,[1],[0.96320176]
HS3ST2,[1],[0.96316904]
PNPLA2,[1],[0.9631525]
IL9,[1],[0.9631403]
LHX6,[1],[0.96313584]
NOX1,[1],[0.9630193]
LDB2,[1],[0.9630127]
LTF,[1],[0.96299845]
FKBP1B,[1],[0.96299005]
TRAPPC11,[1],[0.9629489]
SCN10A,[1],[0.9629246]
PDE1A,[1],[0.9629183]
FNBP1,[1],[0.9629079]
WWOX,[1],[0.9628924]
AP1M2,[1],[0.96286255]
DUSP6,[1],[0.962846]
AHSG,[1],[0.9628083]
MYL6,[1],[0.96278334]
CNOT3,[1],[0.9627018]
MPZ,[1],[0.9626644]
ACLY,[1],[0.96255916]
GPA33,[1],[0.96255684]
CSNK1E,[1],[0.96254945]
ZFYVE27,[1],[0.9625466]
ANG,[1],[0.9624809]
POLD2,[1],[0.9624756]
POU2F2,[1],[0.96243805]
KRT77,[1],[0.962389]
GNB2,[1],[0.9623751]
SC5D,[1],[0.9622979]
RAB11FIP2,[1],[0.96229607]
CNTN6,[1],[0.96227795]
IL34,[1],[0.96223724]
MAPK8IP1,[1],[0.9621999]
BLNK,[1],[0.9621735]
ERCC3,[1],[0.96215546]
FNIP1,[1],[0.96212244]
CD27,[1],[0.9620828]
CD1D,[1],[0.96203595]
ABCB7,[1],[0.96200293]
GNL2,[1],[0.96190697]
IWS1,[1],[0.96190447]
NLN,[1],[0.96182704]
PEBP1,[1],[0.9618116]
PSEN2,[1],[0.96177995]
NCK2,[1],[0.96175855]
RASD2,[1],[0.96169174]
APOBEC1,[1],[0.9616906]
ARNT2,[1],[0.9615828]
MAD1L1,[1],[0.9615216]
SLC6A17,[1],[0.96151114]
RAB5A,[1],[0.9614627]
DCLRE1C,[1],[0.9614466]
KCNB1,[1],[0.96143734]
PTGFRN,[1],[0.96141464]
ATXN3,[1],[0.9613732]
FA2H,[1],[0.96135336]
MAST2,[1],[0.96134216]
TOPORS,[1],[0.9613388]
AKR1C3,[1],[0.96131605]
OSCAR,[1],[0.96124583]
SERPINB4,[1],[0.96119994]
THRA,[1],[0.96119505]
CYB5R3,[1],[0.96117747]
CRABP2,[1],[0.96114594]
PRICKLE1,[1],[0.96114177]
IL37,[1],[0.9610412]
FAM120B,[1],[0.96103287]
IGFALS,[1],[0.9610283]
PHKA2,[1],[0.9610148]
TBX2,[1],[0.96100533]
NLRC5,[1],[0.9609926]
CCAR2,[1],[0.96079665]
SYT2,[1],[0.9607838]
MYO7B,[1],[0.96055394]
MAP3K3,[1],[0.96052605]
DCT,[1],[0.96050984]
CWC27,[1],[0.9604523]
JADE1,[1],[0.96043175]
DYNC1LI1,[1],[0.9604199]
PIF1,[1],[0.96040595]
NCEH1,[1],[0.9603392]
FOXJ1,[1],[0.96031576]
KDM1A,[1],[0.9603083]
ETV3,[1],[0.9602767]
CCT5,[1],[0.9601388]
PANK1,[1],[0.9601209]
ABI2,[1],[0.9601198]
HECTD3,[1],[0.9601186]
HIF1AN,[1],[0.9600374]
DSC2,[1],[0.9599297]
INCENP,[1],[0.9599147]
BDKRB2,[1],[0.95985526]
PHC2,[1],[0.9598287]
CLTA,[1],[0.9598263]
CTSG,[1],[0.95981705]
RPS3A,[1],[0.95977277]
STARD3,[1],[0.95967627]
GTF2H2,[1],[0.95958525]
DHTKD1,[1],[0.95956504]
RFC2,[1],[0.95955694]
LSP1,[1],[0.95952433]
PTPRO,[1],[0.9594888]
RAB3IP,[1],[0.95946693]
CAPN6,[1],[0.95941645]
KLK2,[1],[0.95940965]
PSMD10,[1],[0.9593645]
CD274,[1],[0.9593585]
GNAZ,[1],[0.9592794]
IFNB1,[1],[0.95926845]
MFNG,[1],[0.9592281]
SRSF3,[1],[0.95916885]
CHEK2,[1],[0.9591056]
CNNM2,[1],[0.95909244]
BGN,[1],[0.95893365]
PIK3C3,[1],[0.95892763]
TAF3,[1],[0.9589225]
INSL3,[1],[0.9588014]
KIF5A,[1],[0.95875746]
MYLK3,[1],[0.95874584]
P4HB,[1],[0.95871085]
OXT,[1],[0.95869327]
ABCA7,[1],[0.958684]
UFL1,[1],[0.9586018]
FABP5,[1],[0.9585471]
ETV4,[1],[0.95854044]
BIN1,[1],[0.95849836]
APOC2,[1],[0.95843637]
SMURF1,[1],[0.9584184]
NOTUM,[1],[0.9583942]
CEP162,[1],[0.95834166]
NELL2,[1],[0.9582739]
DIO3,[1],[0.9582575]
ABLIM3,[1],[0.9582286]
IL20RA,[1],[0.9582207]
CDS1,[1],[0.9581929]
GSK3B,[1],[0.95818317]
GMPR2,[1],[0.9581739]
UPB1,[1],[0.9581341]
MEIS2,[1],[0.95812726]
CASP7,[1],[0.95811576]
ZNF189,[1],[0.9580498]
C3AR1,[1],[0.9579503]
NOXA1,[1],[0.9579234]
FGF3,[1],[0.95790446]
EIF3B,[1],[0.95779073]
PSMD12,[1],[0.9576837]
NXF1,[1],[0.9576556]
NFKBIZ,[1],[0.95762855]
NET1,[1],[0.9575825]
CAMSAP3,[1],[0.957501]
FTL,[1],[0.95741695]
MARS2,[1],[0.9573898]
PDHB,[1],[0.9573041]
CXCL9,[1],[0.9572911]
MAGI1,[1],[0.95718896]
WASF2,[1],[0.9571668]
SCN5A,[1],[0.957166]
WDR3,[1],[0.95716214]
EDARADD,[1],[0.9571413]
TRA2A,[1],[0.95712763]
CETN2,[1],[0.9570552]
CSDE1,[1],[0.9570384]
RAMP2,[1],[0.9570315]
